cruise,cast,niskin,bottle_other_method,date,latitude,longitude,depth,replicate,vol_filtered,filter_size,tau_calibration,fd_calibration,rb,ra,blank,rb_blank,ra_blank,chl,phaeo,nearest_station,station_distance
EN627,13,7,,2019-02-02 23:39:03,40.505759999999995,-70.87808000000001,15.557,b,400.0,>20,1.90201556461163,0.4842368919391789,79.32,46.78,0.5429999999999999,78.777,46.236999999999995,0.41532251003221293,0.11699604042591698,L5,0.9469791582541517
EN627,13,10,,2019-02-02 23:40:43,40.5054,-70.87756,3.948,a,400.0,>20,1.90201556461163,0.4842368919391789,77.36,45.55,0.5429999999999999,76.817,45.007,0.4060051949638811,0.112152579123301,L5,1.003120665455255
EN627,13,10,,2019-02-02 23:40:43,40.5054,-70.87756,3.948,b,400.0,>20,1.90201556461163,0.4842368919391789,75.06,44.38,0.5429999999999999,74.517,43.836999999999996,0.39158250177591597,0.11310526551939,L5,1.003120665455255
EN627,16,2,,2019-02-03 10:52:22,40.36264,-70.88844,89.141,a,290.0,>0,1.90201556461163,0.4842368919391789,155.7,100.2,0.5423333333333329,155.157666666667,99.6576666666667,0.9770637435850971,0.605476128931973,L6,0.44269997488503543
EN627,16,2,,2019-02-03 10:52:22,40.36264,-70.88844,89.141,b,290.0,>0,1.90201556461163,0.4842368919391789,154.9,98.69,0.5423333333333329,154.357666666667,98.1476666666667,0.9895631176021321,0.568998316652946,L6,0.44269997488503543
EN627,16,3,,2019-02-03 10:54:37,40.36274,-70.88896,71.85,a,290.0,>0,1.90201556461163,0.4842368919391789,42.07,27.93,0.5423333333333329,41.527666666666704,27.3876666666667,0.24893119521249105,0.18597839042106099,L6,0.4847648623880509
EN627,16,3,,2019-02-03 10:54:37,40.36274,-70.88896,71.85,b,290.0,>0,1.90201556461163,0.4842368919391789,42.86,28.47,0.5423333333333329,42.3176666666667,27.9276666666667,0.253332383246659,0.190152273023632,L6,0.4847648623880509
EN627,16,4,,2019-02-03 10:56:47,40.36296,-70.88958000000001,60.169,a,290.0,>0,1.90201556461163,0.4842368919391789,120.3,72.68,0.5423333333333329,119.757666666667,72.1376666666667,0.83833829674815,0.307190568504019,L6,0.5347563234848389
EN627,16,4,,2019-02-03 10:56:47,40.36296,-70.88958000000001,60.169,b,290.0,>0,1.90201556461163,0.4842368919391789,142.7,85.5,0.5423333333333329,142.157666666667,84.9576666666667,1.00699182221743,0.34211557185508507,L6,0.5347563234848389
EN627,16,6,,2019-02-03 10:59:04,40.36319,-70.89021,43.678999999999995,a,285.0,>0,1.90201556461163,0.4842368919391789,195.8,117.5,0.5423333333333329,195.25766666666698,116.95766666666701,1.40263546234151,0.48720776976174496,L6,0.5870600833826759
EN627,16,6,,2019-02-03 10:59:04,40.36319,-70.89021,43.678999999999995,b,285.0,>0,1.90201556461163,0.4842368919391789,188.3,114.1,0.5423333333333329,187.75766666666698,113.557666666667,1.32918967184853,0.50571516098361,L6,0.5870600833826759
EN627,16,9,,2019-02-03 11:02:01,40.363440000000004,-70.89102,15.474,a,285.0,>0,1.90201556461163,0.4842368919391789,228.0,131.7,0.5423333333333329,227.457666666667,131.157666666667,1.7250803962131203,0.394211444610663,L6,0.6559171574832519
EN627,16,9,,2019-02-03 11:02:01,40.363440000000004,-70.89102,15.474,b,287.0,>0,1.90201556461163,0.4842368919391789,232.8,138.6,0.5423333333333329,232.25766666666698,138.05766666666702,1.6757025047718,0.539536433458252,L6,0.6559171574832519
EN627,16,11,,2019-02-03 11:04:13,40.3637,-70.89163,5.4910000000000005,a,290.0,>0,1.90201556461163,0.4842368919391789,225.0,133.0,0.5423333333333329,224.457666666667,132.457666666667,1.61963719657349,0.483758818323253,L6,0.7089374132944902
EN627,16,11,,2019-02-03 11:04:13,40.3637,-70.89163,5.4910000000000005,b,290.0,>0,1.90201556461163,0.4842368919391789,133.0,78.62,0.5423333333333329,132.457666666667,78.0776666666667,1.9146928423840601,0.565016442128529,L6,0.7089374132944902
EN627,16,6,,2019-02-03 10:59:04,40.36319,-70.89021,43.678999999999995,a,360.0,>5,1.90201556461163,0.4842368919391789,180.0,105.5,0.628,179.372,104.87200000000001,1.05652963864645,0.284996052025645,L6,0.5870600833826759
EN627,16,6,,2019-02-03 10:59:04,40.36319,-70.89021,43.678999999999995,b,360.0,>5,1.90201556461163,0.4842368919391789,191.7,113.0,0.628,191.072,112.37200000000001,1.1160923833755099,0.321373526611946,L6,0.5870600833826759
EN627,16,9,,2019-02-03 11:02:01,40.363440000000004,-70.89102,15.474,a,354.0,>5,1.90201556461163,0.4842368919391789,208.8,121.5,0.628,208.172,120.87200000000001,1.25903816340123,0.313366743593552,L6,0.6559171574832519
EN627,16,9,,2019-02-03 11:02:01,40.363440000000004,-70.89102,15.474,b,354.0,>5,1.90201556461163,0.4842368919391789,223.1,131.4,0.628,222.472,130.77200000000002,1.32249484059442,0.37869761504064703,L6,0.6559171574832519
EN627,16,11,,2019-02-03 11:04:13,40.3637,-70.89163,5.4910000000000005,a,354.0,>5,1.90201556461163,0.4842368919391789,217.6,128.0,0.628,216.972,127.37200000000001,1.29220869920676,0.364753689218511,L6,0.7089374132944902
EN627,16,11,,2019-02-03 11:04:13,40.3637,-70.89163,5.4910000000000005,b,354.0,>5,1.90201556461163,0.4842368919391789,239.9,140.9,0.628,239.27200000000002,140.27200000000002,1.42777523684675,0.39700123010979493,L6,0.7089374132944902
EN627,16,6,,2019-02-03 10:59:04,40.36319,-70.89021,43.678999999999995,a,286.0,<10,1.90201556461163,0.4842368919391789,42.6,27.65,0.5423333333333329,42.057666666666705,27.1076666666667,0.266872038071769,0.16961167971190802,L6,0.5870600833826759
EN627,16,6,,2019-02-03 10:59:04,40.36319,-70.89021,43.678999999999995,b,285.0,<10,1.90201556461163,0.4842368919391789,50.54,32.35,0.5423333333333329,49.997666666666696,31.807666666666698,0.3258485192847,0.18811097813171201,L6,0.5870600833826759
EN627,16,9,,2019-02-03 11:02:01,40.363440000000004,-70.89102,15.474,a,287.0,<10,1.90201556461163,0.4842368919391789,49.79,31.9,0.5423333333333329,49.247666666666696,31.3576666666667,0.31824116571515504,0.18491614448158897,L6,0.6559171574832519
EN627,16,9,,2019-02-03 11:02:01,40.363440000000004,-70.89102,15.474,b,285.0,<10,1.90201556461163,0.4842368919391789,208.2,124.2,0.5423333333333329,207.65766666666698,123.657666666667,1.50474302473418,0.49336117063861495,L6,0.6559171574832519
EN627,16,11,,2019-02-03 11:04:13,40.3637,-70.89163,5.4910000000000005,a,290.0,<10,1.90201556461163,0.4842368919391789,37.65,25.08,0.5423333333333329,37.1076666666667,24.5376666666667,0.22129173435792202,0.168360534026176,L6,0.7089374132944902
EN627,16,11,,2019-02-03 11:04:13,40.3637,-70.89163,5.4910000000000005,b,290.0,<10,1.90201556461163,0.4842368919391789,41.18,26.94,0.5423333333333329,40.6376666666667,26.397666666666698,0.25069167042615803,0.16849695237337303,L6,0.7089374132944902
EN627,16,6,,2019-02-03 10:59:04,40.36319,-70.89021,43.678999999999995,a,354.0,>20,1.90201556461163,0.4842368919391789,117.2,68.55,0.628,116.572,67.922,0.701628942147419,0.1819577122713,L6,0.5870600833826759
EN627,16,6,,2019-02-03 10:59:04,40.36319,-70.89021,43.678999999999995,b,354.0,>20,1.90201556461163,0.4842368919391789,106.9,62.08,0.628,106.272,61.452,0.646392789045166,0.153026649241974,L6,0.5870600833826759
EN627,16,9,,2019-02-03 11:02:01,40.363440000000004,-70.89102,15.474,a,354.0,>20,1.90201556461163,0.4842368919391789,194.8,113.5,0.628,194.172,112.87200000000001,1.17250633086506,0.295827829753733,L6,0.6559171574832519
EN627,16,9,,2019-02-03 11:02:01,40.363440000000004,-70.89102,15.474,b,354.0,>20,1.90201556461163,0.4842368919391789,189.0,108.9,0.628,188.372,108.272,1.1551999643578301,0.253293517094774,L6,0.6559171574832519
EN627,16,11,,2019-02-03 11:04:13,40.3637,-70.89163,5.4910000000000005,a,177.0,>20,1.90201556461163,0.4842368919391789,172.2,100.9,0.628,171.572,100.272,2.0565732199429,0.5522722502103321,L6,0.7089374132944902
EN627,16,11,,2019-02-03 11:04:13,40.3637,-70.89163,5.4910000000000005,b,230.0,>20,1.90201556461163,0.4842368919391789,98.56,58.23,0.628,97.932,57.602,0.8952169546297081,0.258107952431894,L6,0.7089374132944902
EN627,17,2,,2019-02-03 13:58:54,40.22874,-70.88571,121.78299999999999,a,290.0,>0,1.90201556461163,0.4842368919391789,63.88,42.98,0.5423333333333329,63.3376666666667,42.4376666666667,0.36793931965637,0.305960660575175,L7,0.30558607281595407
EN627,17,2,,2019-02-03 13:58:54,40.22874,-70.88571,121.78299999999999,b,290.0,>0,1.90201556461163,0.4842368919391789,62.79,40.8,0.580833333333333,62.2091666666667,40.2191666666667,0.387128499485339,0.251542232213605,L7,0.30558607281595407
EN627,17,5,,2019-02-03 14:05:35,40.22896,-70.88436,65.08800000000001,a,290.0,>0,1.90201556461163,0.4842368919391789,117.5,72.79,0.5423333333333329,116.95766666666701,72.2476666666667,0.787108468030445,0.360167170869948,L7,0.2666718974711928
EN627,17,5,,2019-02-03 14:05:35,40.22896,-70.88436,65.08800000000001,b,290.0,>0,1.90201556461163,0.4842368919391789,154.5,94.93,0.5423333333333329,153.957666666667,94.3876666666667,1.04871508478134,0.450138450225339,L7,0.2666718974711928
EN627,17,7,,2019-02-03 14:08:28,40.22886,-70.88384,51.591,a,290.0,>0,1.90201556461163,0.4842368919391789,124.7,76.76,0.5423333333333329,124.157666666667,76.2176666666667,0.843971817431884,0.366346470408976,L7,0.24420792716305273
EN627,17,7,,2019-02-03 14:08:28,40.22886,-70.88384,51.591,b,290.0,>0,1.90201556461163,0.4842368919391789,158.5,95.78,0.5423333333333329,157.957666666667,95.2376666666667,1.10417005401184,0.40818127736747706,L7,0.24420792716305273
EN627,17,8,,2019-02-03 14:10:26,40.228840000000005,-70.8835,45.592,a,285.0,>0,1.90201556461163,0.4842368919391789,146.9,86.86,0.5423333333333329,146.357666666667,86.3176666666667,2.15106598107239,0.6384366280359389,L7,0.23823237938289432
EN627,17,8,,2019-02-03 14:10:26,40.228840000000005,-70.8835,45.592,b,286.0,>0,1.90201556461163,0.4842368919391789,151.7,90.48,0.5423333333333329,151.157666666667,89.9376666666667,2.18567306632156,0.710653467288048,L7,0.23823237938289432
EN627,17,9,,2019-02-03 14:13:11,40.22886,-70.88298,20.445999999999998,a,285.0,>0,1.90201556461163,0.4842368919391789,310.9,186.1,0.5423333333333329,310.357666666667,185.557666666667,2.2356182081764997,0.7626880209850849,L7,0.24138562376957942
EN627,17,9,,2019-02-03 14:13:11,40.22886,-70.88298,20.445999999999998,b,287.0,>0,1.90201556461163,0.4842368919391789,225.9,135.3,0.5423333333333329,225.35766666666697,134.757666666667,1.6116629186021798,0.5506250414412779,L7,0.24138562376957942
EN627,17,10,,2019-02-03 14:15:25,40.22882,-70.88261999999999,4.85,a,290.0,>0,1.90201556461163,0.4842368919391789,245.0,145.4,0.580833333333333,244.419166666667,144.819166666667,1.7534333128121697,0.546260360743914,L7,0.24241263342293826
EN627,17,10,,2019-02-03 14:15:25,40.22882,-70.88261999999999,4.85,b,290.0,>0,1.90201556461163,0.4842368919391789,162.2,96.27,0.5423333333333329,161.657666666667,95.72766666666669,2.3213626167411,0.7189022112471801,L7,0.24241263342293826
EN627,17,8,,2019-02-03 14:10:26,40.228840000000005,-70.8835,45.592,a,360.0,>5,1.90201556461163,0.4842368919391789,191.6,111.0,0.628,190.972,110.37200000000001,1.14303743456247,0.268844416940893,L7,0.23823237938289432
EN627,17,8,,2019-02-03 14:10:26,40.228840000000005,-70.8835,45.592,b,360.0,>5,1.90201556461163,0.4842368919391789,220.8,127.6,0.628,220.172,126.97200000000001,1.32172566874965,0.302503868171711,L7,0.23823237938289432
EN627,17,9,,2019-02-03 14:13:11,40.22886,-70.88298,20.445999999999998,a,354.0,>5,1.90201556461163,0.4842368919391789,174.1,101.5,0.628,173.472,100.87200000000001,1.04703517368762,0.265192867367195,L7,0.24138562376957942
EN627,17,9,,2019-02-03 14:13:11,40.22886,-70.88298,20.445999999999998,b,354.0,>5,1.90201556461163,0.4842368919391789,303.8,175.9,0.628,303.172,175.27200000000002,1.8445702302292901,0.43551575212219895,L7,0.24138562376957942
EN627,17,10,,2019-02-03 14:15:25,40.22882,-70.88261999999999,4.85,a,354.0,>5,1.90201556461163,0.4842368919391789,265.1,154.5,0.628,264.472,153.872,1.5950701130833402,0.406626622712382,L7,0.24241263342293826
EN627,17,10,,2019-02-03 14:15:25,40.22882,-70.88261999999999,4.85,b,354.0,>5,1.90201556461163,0.4842368919391789,164.6,94.87,0.628,163.972,94.242,1.00564411379115,0.22033529620456302,L7,0.24241263342293826
EN627,17,10,,2019-02-03 14:15:25,40.22882,-70.88261999999999,4.85,a,290.0,<10,1.90201556461163,0.4842368919391789,66.43,41.88,0.5423333333333329,65.8876666666667,41.337666666666706,0.43219666495521003,0.22423557879409,L7,0.24241263342293826
EN627,17,10,,2019-02-03 14:15:25,40.22882,-70.88261999999999,4.85,b,290.0,<10,1.90201556461163,0.4842368919391789,98.29,61.6,0.5423333333333329,97.7476666666667,61.0576666666667,0.6459183558943641,0.323662763700279,L7,0.24241263342293826
EN627,17,8,,2019-02-03 14:10:26,40.228840000000005,-70.8835,45.592,a,360.0,>20,1.90201556461163,0.4842368919391789,264.8,152.2,0.628,264.172,151.572,1.59684882297436,0.34206463330138803,L7,0.23823237938289432
EN627,17,9,,2019-02-03 14:13:11,40.22886,-70.88298,20.445999999999998,a,354.0,>20,1.90201556461163,0.4842368919391789,165.6,96.08,0.628,164.972,95.45200000000001,1.00261549965239,0.239104610732696,L7,0.24138562376957942
EN627,17,9,,2019-02-03 14:13:11,40.22886,-70.88298,20.445999999999998,b,354.0,>20,1.90201556461163,0.4842368919391789,226.3,129.2,0.628,225.672,128.572,1.40037348987697,0.27219951050470004,L7,0.24138562376957942
EN627,17,10,,2019-02-03 14:15:25,40.22882,-70.88261999999999,4.85,a,354.0,>20,1.90201556461163,0.4842368919391789,200.0,115.3,0.628,199.372,114.67200000000001,1.2215410359688899,0.270209042584502,L7,0.24241263342293826
EN627,17,10,,2019-02-03 14:15:25,40.22882,-70.88261999999999,4.85,b,354.0,>20,1.90201556461163,0.4842368919391789,265.1,153.7,0.628,264.472,153.072,1.60660769075483,0.384681970403295,L7,0.24241263342293826
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,a,152.0,>0,2.1545191619999997,0.324655349,116.0,64.1,2.44,113.56,61.66,1.24121438,0.461273804,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,b,152.0,>0,2.1545191619999997,0.324655349,115.0,62.0,2.44,112.56,59.56,1.267521429,0.376983863,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,c,152.0,>0,2.1545191619999997,0.324655349,120.0,63.5,2.44,117.56,61.06,1.3512256740000002,0.33469597,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,a,152.0,>5,2.1545191619999997,0.324655349,76.5,40.7,2.44,74.06,38.26,0.856174852,0.20021823800000002,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,b,152.0,>5,2.1545191619999997,0.324655349,54.8,29.9,2.44,52.36,27.46,0.595495917,0.162699438,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,c,152.0,>5,2.1545191619999997,0.324655349,,,,,,,,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,a,152.0,>10,2.1545191619999997,0.324655349,43.3,23.5,2.44,40.86,21.06,0.47352687299999996,0.107958712,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,b,152.0,>10,2.1545191619999997,0.324655349,52.7,27.9,2.44,50.26,25.46,0.593104367,0.109869185,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,c,152.0,>10,2.1545191619999997,0.324655349,54.1,28.2,2.44,51.66,25.76,0.619411415,0.09184540699999999,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,a,152.0,>20,2.1545191619999997,0.324655349,51.0,28.7,2.44,48.56,26.26,0.53331562,0.191746652,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,b,152.0,>20,2.1545191619999997,0.324655349,51.8,26.8,2.44,49.36,24.36,0.597887466,0.074714093,L8,0.930889122470985
EN627,18-19,11-12,9,2019-02-03 17:41:48,40.134855,-70.76434499999999,2.38975,c,152.0,>20,2.1545191619999997,0.324655349,48.2,25.6,2.44,45.76,23.16,0.54049027,0.09897820800000001,L8,0.930889122470985
EN627,19,1,,2019-02-03 17:53:41,40.135,-70.76321999999999,128.601,a,290.0,>0,1.90201556461163,0.4842368919391789,29.88,20.48,0.580833333333333,29.2991666666667,19.899166666666698,0.165484670084683,0.150509329505874,L8,1.0215350236426641
EN627,19,1,,2019-02-03 17:53:41,40.135,-70.76321999999999,128.601,b,290.0,>0,1.90201556461163,0.4842368919391789,26.15,18.23,0.5423333333333329,25.6076666666667,17.687666666666697,0.139429636922414,0.141446272458611,L8,1.0215350236426641
EN627,19,3,,2019-02-03 17:58:19,40.13492,-70.763,94.988,a,290.0,>0,1.90201556461163,0.4842368919391789,38.87,25.39,0.5423333333333329,38.3276666666667,24.847666666666697,0.23731205880229,0.157262935317714,L8,1.041616839357067
EN627,19,3,,2019-02-03 17:58:19,40.13492,-70.763,94.988,b,290.0,>0,1.90201556461163,0.4842368919391789,33.08,21.43,0.580833333333333,32.499166666666696,20.849166666666697,0.20509536239218698,0.125984409614855,L8,1.041616839357067
EN627,19,4,,2019-02-03 18:00:28,40.13492,-70.76289,74.971,a,290.0,>0,1.90201556461163,0.4842368919391789,83.8,52.91,0.580833333333333,83.2191666666667,52.3291666666667,0.543810793501688,0.287163837106339,L8,1.0508227191768122
EN627,19,4,,2019-02-03 18:00:28,40.13492,-70.76289,74.971,b,290.0,>0,1.90201556461163,0.4842368919391789,47.04,30.97,0.580833333333333,46.4591666666667,30.3891666666667,0.28290836683626197,0.199664319753163,L8,1.0508227191768122
EN627,19,5,,2019-02-03 18:02:36,40.13494,-70.76274000000001,55.103,a,287.0,>0,1.90201556461163,0.4842368919391789,112.5,69.67,0.580833333333333,111.91916666666701,69.0891666666667,0.761893187679155,0.346694375077467,L8,1.0629702735145568
EN627,19,5,,2019-02-03 18:02:36,40.13494,-70.76274000000001,55.103,b,285.0,>0,1.90201556461163,0.4842368919391789,133.7,80.87,0.580833333333333,133.119166666667,80.2891666666667,0.946375880913178,0.35096479422748605,L8,1.0629702735145568
EN627,19,6,,2019-02-03 18:05:22,40.13496,-70.76252,40.09,a,290.0,>0,1.90201556461163,0.4842368919391789,176.7,107.2,0.5423333333333329,176.15766666666698,106.657666666667,1.22353027349845,0.470167922087449,L8,1.0810062834684784
EN627,19,6,,2019-02-03 18:05:22,40.13496,-70.76252,40.09,b,290.0,>0,1.90201556461163,0.4842368919391789,169.3,101.8,0.5423333333333329,168.757666666667,101.257666666667,1.18832076922512,0.419626719993399,L8,1.0810062834684784
EN627,19,7,,2019-02-03 18:07:29,40.13492,-70.76234000000001,19.655,a,285.0,>0,1.90201556461163,0.4842368919391789,227.1,136.9,0.628,226.472,136.27200000000002,1.61580739084552,0.586123651940686,L8,1.0968950114802465
EN627,19,7,,2019-02-03 18:07:29,40.13492,-70.76234000000001,19.655,b,285.0,>0,1.90201556461163,0.4842368919391789,181.7,108.7,0.580833333333333,181.11916666666698,108.119166666667,1.30769334292376,0.43933428860369506,L8,1.0968950114802465
EN627,19,9,11-12,2019-02-03 18:09:45,40.1349,-70.76216,2.964,a,290.0,>0,1.90201556461163,0.4842368919391789,148.1,89.72,0.5423333333333329,147.55766666666702,89.1776666666667,1.0277654297387,0.388354553383885,L8,1.112384783107726
EN627,19,9,11-12,2019-02-03 18:09:45,40.1349,-70.76216,2.964,b,290.0,>0,1.90201556461163,0.4842368919391789,139.7,84.84,0.5423333333333329,139.157666666667,84.2976666666667,0.9657967022176289,0.37283004996554203,L8,1.112384783107726
EN627,19,5,,2019-02-03 18:02:36,40.13494,-70.76274000000001,55.103,a,360.0,>5,1.90201556461163,0.4842368919391789,100.1,59.88,0.628,99.47200000000001,59.251999999999995,0.570384188810203,0.187569127839645,L8,1.0629702735145568
EN627,19,5,,2019-02-03 18:02:36,40.13494,-70.76274000000001,55.103,b,360.0,>5,1.90201556461163,0.4842368919391789,81.21,49.48,0.628,80.582,48.852,0.4499823548221721,0.174933857710374,L8,1.0629702735145568
EN627,19,7,,2019-02-03 18:07:29,40.13492,-70.76234000000001,19.655,a,354.0,>5,1.90201556461163,0.4842368919391789,205.8,120.1,0.628,205.172,119.47200000000001,1.23596300805825,0.318229518320732,L8,1.0968950114802465
EN627,19,7,,2019-02-03 18:07:29,40.13492,-70.76234000000001,19.655,b,354.0,>5,1.90201556461163,0.4842368919391789,297.7,172.3,0.628,297.072,171.672,1.8085153000058898,0.42473884647640797,L8,1.0968950114802465
EN627,19,9,11-12,2019-02-03 18:09:45,40.1349,-70.76216,2.964,a,354.0,>5,1.90201556461163,0.4842368919391789,117.9,68.83,0.628,117.272,68.202,0.7076861704249509,0.179542960116928,L8,1.112384783107726
EN627,19,9,11-12,2019-02-03 18:09:45,40.1349,-70.76216,2.964,b,354.0,>5,1.90201556461163,0.4842368919391789,99.52,58.67,0.628,98.89200000000001,58.042,0.589137559850402,0.165921722793974,L8,1.112384783107726
EN627,19,5,,2019-02-03 18:02:36,40.13494,-70.76274000000001,55.103,a,287.0,<10,1.90201556461163,0.4842368919391789,59.47,37.77,0.5423333333333329,58.927666666666696,37.2276666666667,0.386016394411339,0.211329473953686,L8,1.0629702735145568
EN627,19,5,,2019-02-03 18:02:36,40.13494,-70.76274000000001,55.103,b,285.0,<10,1.90201556461163,0.4842368919391789,36.53,24.08,0.5423333333333329,35.987666666666705,23.5376666666667,0.22302441259453099,0.15730550777126198,L8,1.0629702735145568
EN627,19,7,,2019-02-03 18:07:29,40.13492,-70.76234000000001,19.655,a,286.0,<10,1.90201556461163,0.4842368919391789,62.95,40.14,0.5423333333333329,62.4076666666667,39.597666666666704,0.40718068149946796,0.230415205109195,L8,1.0968950114802465
EN627,19,7,,2019-02-03 18:07:29,40.13492,-70.76234000000001,19.655,b,285.0,<10,1.90201556461163,0.4842368919391789,62.76,39.99,0.5423333333333329,62.2176666666667,39.447666666666706,0.4078928413475879,0.22951647090156,L8,1.0968950114802465
EN627,19,9,11-12,2019-02-03 18:09:45,40.1349,-70.76216,2.964,a,290.0,<10,1.90201556461163,0.4842368919391789,54.59,33.38,0.5423333333333329,54.0476666666667,32.8376666666667,0.37339679281873706,0.14805748720412099,L8,1.112384783107726
EN627,19,9,11-12,2019-02-03 18:09:45,40.1349,-70.76216,2.964,b,290.0,<10,1.90201556461163,0.4842368919391789,55.18,34.51,0.5423333333333329,54.637666666666696,33.9676666666667,0.36389022666493603,0.17550818265332002,L8,1.112384783107726
EN627,19,5,,2019-02-03 18:02:36,40.13494,-70.76274000000001,55.103,a,360.0,>20,1.90201556461163,0.4842368919391789,96.36,56.03,0.628,95.73200000000001,55.402,0.571944165457869,0.136759838610093,L8,1.0629702735145568
EN627,19,5,,2019-02-03 18:02:36,40.13494,-70.76274000000001,55.103,b,360.0,>20,1.90201556461163,0.4842368919391789,80.45,47.97,0.628,79.822,47.342,0.460618559238076,0.144981689138977,L8,1.0629702735145568
EN627,19,7,,2019-02-03 18:07:29,40.13492,-70.76234000000001,19.655,a,354.0,>20,1.90201556461163,0.4842368919391789,162.8,92.38,0.628,162.172,91.75200000000001,1.01559527453281,0.177992115653377,L8,1.0968950114802465
EN627,19,7,,2019-02-03 18:07:29,40.13492,-70.76234000000001,19.655,b,354.0,>20,1.90201556461163,0.4842368919391789,176.9,104.1,0.628,176.27200000000002,103.47200000000001,1.04991956810549,0.296131465521518,L8,1.0968950114802465
EN627,19,9,11-12,2019-02-03 18:09:45,40.1349,-70.76216,2.964,a,354.0,>20,1.90201556461163,0.4842368919391789,82.97,48.53,0.628,82.34200000000001,47.902,0.49669271875759796,0.126456892855216,L8,1.112384783107726
EN627,19,9,11-12,2019-02-03 18:09:45,40.1349,-70.76216,2.964,b,354.0,>20,1.90201556461163,0.4842368919391789,80.48,45.42,0.628,79.852,44.792,0.505634341453001,0.0770577675061469,L8,1.112384783107726
EN627,22,1,,2019-02-04 02:00:27,40.09769,-70.88388,144.213,a,290.0,>0,1.90201556461163,0.4842368919391789,70.41,48.73,0.580833333333333,69.8291666666667,48.1491666666667,0.381671026322971,0.38292620565252294,L9,0.08386722667479367
EN627,22,1,,2019-02-04 02:00:27,40.09769,-70.88388,144.213,b,290.0,>0,1.90201556461163,0.4842368919391789,64.93,44.75,0.5423333333333329,64.3876666666667,44.2076666666667,0.35526389811796893,0.346743258089553,L9,0.08386722667479367
EN627,22,3,,2019-02-04 02:03:47,40.09782,-70.88318000000001,111.446,a,290.0,>0,1.90201556461163,0.4842368919391789,38.36,25.11,0.580833333333333,37.779166666666704,24.529166666666697,0.233262965810857,0.15625432460951502,L9,0.05427091699535124
EN627,22,3,,2019-02-04 02:03:47,40.09782,-70.88318000000001,111.446,b,290.0,>0,1.90201556461163,0.4842368919391789,27.81,19.11,0.580833333333333,27.2291666666667,18.529166666666697,0.153161343589015,0.141077384200928,L9,0.05427091699535124
EN627,22,4,,2019-02-04 02:06:21,40.097879999999996,-70.8826,80.249,a,290.0,>0,1.90201556461163,0.4842368919391789,137.0,83.7,0.580833333333333,136.419166666667,83.1191666666667,0.9383332888844269,0.381579165622084,L9,0.07574800603803711
EN627,22,4,,2019-02-04 02:06:21,40.097879999999996,-70.8826,80.249,b,290.0,>0,1.90201556461163,0.4842368919391789,168.3,102.6,0.741833333333333,167.558166666667,101.858166666667,1.1566322153791202,0.460851069982664,L9,0.07574800603803711
EN627,22,5,,2019-02-04 02:08:37,40.0979,-70.88206,60.363,a,290.0,>0,1.90201556461163,0.4842368919391789,280.1,166.5,0.741833333333333,279.358166666667,165.758166666667,1.99989984272553,0.632300134650315,L9,0.11468612270092002
EN627,22,5,,2019-02-04 02:08:37,40.0979,-70.88206,60.363,b,290.0,>0,1.90201556461163,0.4842368919391789,210.9,126.7,0.741833333333333,210.15816666666697,125.958166666667,1.48232012990748,0.517865382019855,L9,0.11468612270092002
EN627,22,6,,2019-02-04 02:10:42,40.097879999999996,-70.88158,45.31399999999999,a,290.0,>0,1.90201556461163,0.4842368919391789,221.9,135.0,0.580833333333333,221.31916666666697,134.419166666667,1.5298529606764901,0.604691204320193,L9,0.15390282541701136
EN627,22,6,,2019-02-04 02:10:42,40.097879999999996,-70.88158,45.31399999999999,b,290.0,>0,1.90201556461163,0.4842368919391789,255.1,152.1,0.580833333333333,254.519166666667,151.519166666667,1.81328947007685,0.5927985984165539,L9,0.15390282541701136
EN627,22,7,,2019-02-04 02:13:04,40.09794,-70.88101,25.334,a,285.0,>0,1.90201556461163,0.4842368919391789,341.1,199.1,0.741833333333333,340.358166666667,198.358166666667,2.54373225609827,0.6614089671426999,L9,0.19932111864199317
EN627,22,7,,2019-02-04 02:13:04,40.09794,-70.88101,25.334,b,285.0,>0,1.90201556461163,0.4842368919391789,173.2,104.8,0.580833333333333,172.61916666666698,104.21916666666701,1.22529074871212,0.458719307180816,L9,0.19932111864199317
