"cruise","cast","date","latitude","longitude","nearest_station","distance_km"
"EN727","20",2025-01-28 02:30:32,40.860833,-70.878833,"L3",0.46515206891
"EN727","21",2025-01-28 09:50:29,41.297833,-70.571333,"MVCO",1.79242617262
"AR87A","1",2025-03-28 22:04:35,40.363167,-70.883167,"L6",0.01859279257
"AR87A","2",2025-03-28 23:38:41,40.151167,-70.8825,"L8",0.08780664909
"AR87A","3",2025-03-29 01:16:36,39.94,-70.884167,"L10",0.07391623627
"AR87A","4",2025-03-30 18:49:05,35.849667,-74.808,"d11b",544.35606801886
"AR87A","5",2025-03-31 00:47:01,35.7205,-74.847667,"d11b",558.14281297404
"AR87A","6",2025-03-31 14:44:44,35.843333,-74.847167,"d11b",546.98979823061
"AR87A","7",2025-03-31 15:29:29,35.843167,-74.843833,"d11b",546.82878049952
"AR87A","8",2025-04-01 22:34:49,36.162833,-74.766833,"d11b",514.18648358109
"AR87A","9",2025-04-02 00:45:00,36.012667,-74.745167,"d11b",526.36354346988
"AR87A","10",2025-04-02 14:36:28,35.949167,-75.125667,"d11b",552.77742123367
"AR87A","11",2025-04-02 22:02:47,36.179833,-74.819667,"d11b",515.60173303649
"AR87A","12",2025-04-03 19:17:17,35.936,-75.305833,"d11b",564.13420612647
"AR87A","13",2025-04-04 00:04:46,36.175333,-74.964167,"d11b",524.08118267314
"AR87A","14",2025-04-04 02:43:05,36.170667,-74.824167,"d11b",516.65321610329
"AR87A","15",2025-04-04 03:34:19,36.099167,-74.837333,"d11b",523.65836440659
"AR87A","16",2025-04-04 04:30:23,36.0245,-74.834667,"d11b",530.11579461995
"AR87A","17",2025-04-04 05:27:56,35.9485,-74.8455,"d11b",537.46610457055
"AR87A","18",2025-04-04 09:25:00,35.8765,-74.873333,"d11b",545.39660646255
"AR87A","19",2025-04-04 10:50:07,35.7995,-74.877833,"d11b",552.56011511952
"AR87A","20",2025-04-04 12:31:58,35.724333,-74.853333,"d11b",558.08791421261
"AR87A","21",2025-04-04 19:07:23,36.039833,-75.305667,"d11b",555.27697662033
"AR87A","22",2025-04-04 23:15:27,36.178833,-74.843667,"d11b",517.02022324795
"AR87A","23",2025-04-05 01:20:00,36.1585,-74.769333,"d11b",514.70523351558
"AR87B","1",2025-04-10 19:26:45,40.696833,-70.883167,"L4",0.01855893929
"AR87B","2",2025-04-10 21:40:51,40.363833,-70.883167,"L6",0.06032870288
"AR87B","3",2025-04-10 23:18:24,40.151833,-70.881833,"L8",0.12604581825
"AR87B","4",2025-04-11 00:59:30,39.94,-70.883833,"L10",0.04544100799
"AR87B","5",2025-04-12 16:59:47,35.943833,-75.128,"d11b",553.37233782858
"AR87B","6",2025-04-12 20:46:47,35.944333,-75.335833,"d11b",565.14767685469
"AR87B","7",2025-04-13 12:10:18,35.950667,-75.335333,"d11b",564.57828859577
"AR87B","8",2025-04-13 13:52:37,35.9495,-75.229333,"d11b",558.60294585861
"AR87B","9",2025-04-13 14:40:52,35.9485,-75.1365,"d11b",553.44306940913
"AR87B","10",2025-04-13 15:55:40,35.949,-75.031833,"d11b",547.56929105116
"AR87B","11",2025-04-13 16:41:18,35.949333,-74.938,"d11b",542.39178013391
"AR87B","12",2025-04-13 19:05:08,35.949333,-74.845333,"d11b",537.3827621182
"AR87B","13",2025-04-13 19:55:47,35.949667,-74.752333,"d11b",532.40302832792
"AR87B","14",2025-04-14 13:59:19,35.725,-74.8525,"d11b",557.98399440746
"AR87B","15",2025-04-14 19:38:37,35.7245,-74.852667,"d11b",558.03814878211
"AR87B","16",2025-04-14 21:25:07,35.799333,-74.8785,"d11b",552.61034925807
"AR87B","17",2025-04-14 22:13:41,35.876167,-74.873333,"d11b",545.42646087508
"AR87B","18",2025-04-14 23:02:57,35.95,-74.8455,"d11b",537.33216385622
"AR87B","19",2025-04-14 23:51:40,36.0245,-74.835167,"d11b",530.14288073024
"AR87B","20",2025-04-15 00:40:26,36.099833,-74.836333,"d11b",523.54487092029
"AR87B","21",2025-04-15 01:31:28,36.173333,-74.825833,"d11b",516.51200098551
"AR87B","23",2025-04-15 14:23:50,36.174167,-74.822667,"d11b",516.26376448689
"AR87B","24",2025-04-16 16:45:22,35.950333,-74.845833,"d11b",537.32029823263
"AR87B","25",2025-04-17 14:06:36,36.052833,-74.778833,"d11b",524.58061613852
"AR87B","26",2025-04-17 14:21:48,36.053,-74.7795,"d11b",524.60171177873
"AR87B","27",2025-04-17 20:58:49,35.9495,-74.3995,"d11b",514.38279099471
"AR87B","28",2025-04-17 23:13:39,35.948167,-74.230167,"d11b",506.29701259814
"AR87B","29",2025-04-18 02:15:49,35.949833,-74.579,"d11b",523.3765963104
"AR87B","30",2025-04-18 04:02:12,35.951,-74.7525,"d11b",532.29180898897
"AR87B","31",2025-04-18 06:52:12,35.9525,-75.1255,"d11b",552.47810249788
"AR87B","32",2025-04-19 20:33:04,39.940333,-70.883,"L10",0.04500251974
"AR87B","33",2025-04-19 22:22:34,40.151,-70.881,"L8",0.20906382796
"AR87B","34",2025-04-20 00:02:20,40.363333,-70.881667,"L6",0.13840528921
"AR87B","35",2025-04-20 02:19:49,40.6965,-70.8835,"L4",0.02790820484
"AR88","1",2025-04-24 15:01:30,41.197833,-70.883333,"L1",0.12601427723
"AR88","2",2025-04-25 03:54:55,40.695833,-70.881333,"L4",0.19181604267
"AR88","3",2025-04-25 05:54:21,40.696167,-70.773167,"u4a",0.06089684543
"AR88","4",2025-04-25 07:25:31,40.696333,-70.993,"d4a",0.04953251924
"AR88","5",2025-04-25 09:54:41,40.513,-70.882667,"L5",0.06305794944
"AR88","6",2025-04-26 02:06:00,39.940667,-70.881833,"L10",0.14540615183
"AR88","7",2025-04-26 05:20:17,39.772333,-70.7735,"u11a",0.1673189614
"AR88","8",2025-04-26 07:06:11,39.772667,-70.992,"d11a",0.07491067342
"AR88","9",2025-04-26 09:04:52,39.772333,-70.883667,"L11",0.11200680538
"AR88","10",2025-04-26 22:52:09,40.362833,-70.881333,"L6",0.17455830207
"AR88","11",2025-04-27 00:56:06,40.364167,-70.774833,"u6a",0.11174835218
"AR88","12",2025-04-27 02:56:34,40.361333,-70.988167,"d6a",0.42733641177
"AR88","13",2025-04-27 06:43:53,40.045833,-70.774,"u9a",0.01413049485
"AR88","14",2025-04-27 08:30:02,40.047,-70.994167,"d9a",0.19226181582
"AR88","15",2025-04-27 10:41:40,40.046,-70.883667,"L9",0.03632357319
"AR88","16",2025-04-28 02:07:32,40.256333,-70.8835,"L7",0.13086981555
"AR88","17",2025-04-28 06:36:26,40.151,-70.883167,"L8",0.074986943
"AR88","18",2025-04-28 22:33:55,40.863333,-70.884667,"L3",0.11501475004
"AR88","19",2025-04-29 03:41:37,41.029667,-70.882833,"L2",0.05390348232
"AR88","20",2025-04-29 05:15:54,41.030667,-70.772333,"u2a",0.07547841228
"AR88","21",2025-04-29 06:41:38,41.0275,-70.994,"d2a",0.2783362294
"AR88","22",2025-04-29 10:18:42,41.322333,-70.566,"MVCO-ASIT",0.30226339139
"AR92","1",2025-08-14 13:52:53,41.196667,-70.883333,"L1",0.00459220343999999
"AR92","2",2025-08-15 00:48:07,41.038833,-70.884333,"L2",0.09576788123
"AR92","3",2025-08-15 04:40:21,40.6955,-70.772667,"u4a",0.14476606541
"AR92","4",2025-08-15 06:11:42,40.695833,-70.994167,"d4a",0.11932205705
"AR92","6",2025-08-15 07:25:41,40.696333,-70.8825,"L4",0.0788292956
"AR92","7",2025-08-15 10:52:58,40.513667,-70.8835,"L5",0.04417236146
"AR92","8",2025-08-16 04:14:10,39.941833,-70.884,"L10",0.21237766322
"AR92","9",2025-08-16 08:01:02,39.773667,-70.775,"u11a",0.04080859426
"AR92","10",2025-08-16 09:55:11,39.774333,-70.9925,"d11a",0.13367215445
"AR92","11",2025-08-16 12:03:10,39.7725,-70.8835,"L11",0.09058332233
"AR92","12",2025-08-17 00:58:20,40.363833,-70.884333,"L6",0.10570009025
"AR92","13",2025-08-17 03:45:20,40.358667,-70.664,"u6b",0.52208785932
"AR92","14",2025-08-17 04:50:51,40.3625,-70.7745,"u6a",0.09334872644
"AR92","15",2025-08-17 06:21:15,40.3625,-70.9935,"d6a",0.12284815673
"AR92","16",2025-08-17 07:43:25,40.362333,-71.100667,"d6b",0.13684268335
"AR92","17",2025-08-17 11:21:53,40.152167,-70.884667,"L8",0.12881571793
"AR92","18",2025-08-18 03:05:40,40.045667,-70.774833,"u9a",0.05971377335
"AR92","19",2025-08-18 04:35:14,40.0435,-70.991,"d9a",0.28917286908
"AR92","20",2025-08-18 06:26:49,40.0455,-70.883167,"L9",0.03875552223
"AR92","21",2025-08-18 10:24:56,40.2585,-70.8935,"L7",0.87266142666
"AR92","22",2025-08-19 00:34:44,40.861667,-70.884167,"L3",0.19567259873
"AR92","23",2025-08-19 02:36:02,41.037167,-70.886833,"L2",0.37270230057
"AR92","24",2025-08-19 03:31:58,41.038667,-70.773,"u2a",0.07260258728
"AR92","25",2025-08-19 04:47:18,41.040167,-70.994333,"d2a",0.10843402269
"AR92","26",2025-08-19 08:30:35,41.321333,-70.565833,"MVCO-ASIT",0.41413023533
"AR95","1",2025-10-18 15:45:54,41.198167,-70.883167,"L1",0.16350229892
"AR95","2",2025-10-19 02:42:06,41.039,-70.884333,"L2",0.08944663491
"AR95","3",2025-10-19 07:12:45,40.697167,-70.774,"u4a",0.07654069981
"AR95","4",2025-10-19 09:01:17,40.696833,-70.993667,"d4a",0.03180529316
"AR95","5",2025-10-19 10:35:07,40.697833,-70.885667,"L4",0.23599037896
"AR95","6",2025-10-19 12:48:18,40.514,-70.882333,"L5",0.11287612591
"AR95","7",2025-10-20 04:02:23,39.939333,-70.883667,"L10",0.08049689758
"AR95","8",2025-10-20 07:34:34,39.774833,-70.7765,"u11a",0.21328522506
"AR95","9",2025-10-20 09:37:09,39.773,-70.992,"d11a",0.04207302692
"AR95","10",2025-10-20 11:46:00,39.774833,-70.885167,"L11",0.23348589061
"AR95","11",2025-10-20 23:15:10,40.362833,-70.882333,"L6",0.09700010368
"AR95","12",2025-10-21 02:37:20,40.363,-70.774833,"u6a",0.06562315082
"AR95","13",2025-10-21 04:55:24,40.360667,-70.992,"d6a",0.29582568297
"AR95","14",2025-10-21 06:09:41,40.3625,-71.100833,"d6b",0.11355287478
"AR95","15",2025-10-21 10:58:28,40.0465,-70.771167,"u9a",0.26582841367
"AR95","16",2025-10-21 12:04:40,40.045333,-70.881833,"L9",0.13670867469
"AR95","17",2025-10-22 03:07:32,40.148833,-70.8835,"L8",0.3155479779
"AR95","18",2025-10-22 06:34:25,40.258167,-70.882667,"L7",0.09157546708
"AR95","19",2025-10-23 00:42:05,40.863667,-70.8845,"L3",0.10885141453
"AR95","20",2025-10-23 02:52:34,41.0395,-70.882833,"L2",0.05144767238
"AR95","21",2025-10-23 04:04:44,41.039,-70.770667,"u2a",0.1553342656
"AR95","22",2025-10-23 05:41:24,41.039167,-70.993667,"d2a",0.0420117283
"AR95","23",2025-10-23 10:19:51,41.3155,-70.5695,"MVCO",0.17810805084
"AR98A","1",2025-11-01 13:16:10,35.9495,-75.126,"d11b",552.76711352772
"AR98A","2",2025-11-01 22:22:08,36.168167,-74.707333,"d11b",510.4732029399
"AR98A","3",2025-11-01 23:08:24,36.169333,-74.7075,"d11b",510.37895400449
"AR98A","4",2025-11-02 15:01:34,35.950833,-75.125,"d11b",552.59508334265
"AR98A","5",2025-11-02 22:55:45,35.940667,-75.3415,"d11b",565.78755371216
"AR98A","6",2025-11-03 13:39:01,35.937333,-75.3405,"d11b",566.01449785517
"AR98A","7",2025-11-03 14:51:41,35.9495,-75.2305,"d11b",558.66934467046
"AR98A","8",2025-11-03 15:59:33,35.9485,-75.126167,"d11b",552.86348159226
"AR98A","9",2025-11-03 17:14:37,35.948667,-75.034167,"d11b",547.72752465696
"AR98A","10",2025-11-03 18:13:41,35.948167,-74.941333,"d11b",542.67655422694
"AR98A","11",2025-11-03 19:13:06,35.948667,-74.853667,"d11b",537.88955708861
"AR98A","12",2025-11-03 20:18:10,35.9495,-74.7565,"d11b",532.63816137058
"AR98A","13",2025-11-04 15:20:22,35.934833,-75.306667,"d11b",564.28205466043
"AR98A","14",2025-11-04 20:48:54,36.173833,-74.967333,"d11b",524.38981023136
"AR98A","15",2025-11-04 23:28:59,36.175333,-74.8275,"d11b",516.42927923095
"AR98A","16",2025-11-05 00:47:26,36.098667,-74.837833,"d11b",523.7298233415
"AR98A","17",2025-11-05 01:40:44,36.024,-74.836,"d11b",530.23238629888
"AR98A","18",2025-11-05 03:50:26,35.95,-74.845167,"d11b",537.31429903388
"AR98A","19",2025-11-05 04:44:06,35.878,-74.874,"d11b",545.29769912379
"AR98A","20",2025-11-05 05:33:45,35.797833,-74.877667,"d11b",552.70176235496
"AR98A","21",2025-11-05 06:24:10,35.7225,-74.853167,"d11b",558.24605493493
"AR98A","22",2025-11-05 15:20:42,36.040333,-75.304167,"d11b",555.14728043971
"AR98A","23",2025-11-05 20:06:11,36.167333,-74.832333,"d11b",517.39702179357
"AR98A","24",2025-11-06 16:05:17,36.170833,-74.831,"d11b",517.01689411248
"AR98A","25",2025-11-07 00:32:39,35.725,-74.855,"d11b",558.11380302532
"AR98A","26",2025-11-07 14:03:32,35.95,-74.846167,"d11b",537.36795013689
"AR98A","27",2025-11-08 21:39:11,39.773333,-70.882667,"L11",0.05422205975
"AR98A","28",2025-11-08 23:25:27,39.941833,-70.882833,"L10",0.20767271051
"AR98A","29",2025-11-09 00:59:17,40.049667,-70.882667,"L9",0.42967662466
"AR98A","30",2025-11-09 02:13:25,40.154833,-70.880167,"L8",0.44143021197
"AR98A","31",2025-11-09 03:26:13,40.259833,-70.884667,"L7",0.28417177035
"AR98A","32",2025-11-09 04:34:30,40.366,-70.881667,"L6",0.33057205343
"AR98A","33",2025-11-09 05:55:23,40.513167,-70.880667,"L5",0.223075945
"AR98A","34",2025-11-09 07:21:27,40.696333,-70.881667,"L4",0.14359138353
"AR98A","35",2025-11-09 08:49:00,40.862833,-70.881833,"L3",0.13384957461
"AR98A","36",2025-11-09 10:16:41,41.038833,-70.883167,"L2",0.04230567099
"AR98A","37",2025-11-09 11:39:27,41.197,-70.8835,"L1",0.03732037325
"AR99","2",2026-01-13 18:25:49,41.195667,-70.883,"L1",0.11757513874
"AR99","3",2026-01-14 04:28:09,41.041167,-70.881167,"L2",0.28256178472
"AR99","4",2026-01-14 10:39:50,40.513167,-70.882833,"L5",0.04215775834
"AR99","5",2026-01-14 21:47:23,40.046,-70.883333,"L9",0.01874419573
"AR99","6",2026-01-15 01:57:40,39.942,-70.881833,"L10",0.25514557781
"AR99","7",2026-01-15 06:15:22,39.772667,-70.774,"u11a",0.11071659597
"AR99","8",2026-01-15 07:49:05,39.773833,-70.991667,"d11a",0.05933404117
"AR99","9",2026-01-15 10:39:38,39.773333,-70.883,"L11",0.02590000132
"AR99","10",2026-01-15 22:23:45,40.361833,-70.888167,"L6",0.44345535728
"AR99","11",2026-01-16 01:46:58,40.362833,-70.7695,"u6a",0.39872624235
"AR99","12",2026-01-16 03:52:08,40.362,-70.990667,"d6a",0.21216702663
"AR99","13",2026-01-16 05:51:20,40.257333,-70.882333,"L7",0.08413296449
"AR99","14",2026-01-16 07:32:38,40.151667,-70.8835,"L8",0.01699821536
"AR99","15",2026-01-16 15:51:49,40.696167,-70.772333,"u4a",0.10305319903
"AR99","16",2026-01-16 18:35:00,40.695833,-70.990667,"d4a",0.24456195237
"AR99","17",2026-01-16 19:43:23,40.696,-70.883333,"L4",0.07788625928
"AR99","18",2026-01-16 22:40:48,40.863167,-70.8815,"L3",0.15208973114
"AR99","19",2026-01-17 04:28:08,40.247667,-70.902167,"L7",1.93884613826
"AR99","20",2026-01-17 07:57:13,40.152667,-70.883,"L8",0.11411700508
"AR99","21",2026-01-18 03:06:42,41.040167,-70.659,"u2b",0.24765324129
"AR99","22",2026-01-18 05:11:02,41.039833,-70.9945,"d2a",0.07575589472
"AR99","23",2026-01-18 06:11:15,41.039667,-70.883333,"L2",0.05200180744
"AR99","24",2026-01-18 09:04:51,41.315,-70.570333,"MVCO",0.13677945576
"AR99","25",2026-01-18 11:51:38,41.196833,-70.9945,"d1a",0.01633827812
"HRS2601","1",2026-04-23 14:14:07,40.697333,-70.885667,"L4",0.2115987725
"HRS2601","2",2026-04-23 19:09:24,40.5175,-70.881833,"L5",0.48320376337
"HRS2601","3",2026-04-24 04:49:36,39.941833,-70.884333,"L10",0.22203310339
"HRS2601","4",2026-04-24 09:11:45,39.772333,-70.779833,"u11a",0.42680961461
"HRS2601","7",2026-04-24 20:29:20,40.048833,-70.879667,"L9",0.45484862355
"HRS2601","8",2026-04-25 04:14:34,40.349,-70.882,"L6",1.59390060495
"HRS2601","9",2026-04-25 08:33:51,40.159167,-70.879833,"L8",0.88451861518
"HRS2601","10",2026-04-25 11:38:31,40.259167,-70.880667,"L7",0.29030969396
"HRS2601","11",2026-04-26 02:16:47,40.866833,-70.892167,"L3",0.84279989821
"HRS2601","12",2026-04-26 07:16:30,40.362333,-70.7775,"u6a",0.30224964907
"HRS2601","13",2026-04-26 08:57:58,40.362667,-70.988167,"d6a",0.37380375192
"HRS2601","15",2026-04-26 20:54:19,41.043667,-70.881167,"L2",0.52793981482
"HRS2601","16",2026-04-26 23:23:41,41.037333,-70.657333,"u2b",0.41809399473
"HRS2601","17",2026-04-27 00:21:24,41.039167,-70.774167,"u2a",0.13985957313
"HRS2601","18",2026-04-27 01:22:02,41.038667,-70.884667,"L2",0.12906350931
"HRS2601","19",2026-04-27 02:46:24,41.1975,-70.884833,"L1",0.1560922907
"HRS2601","20",2026-04-27 05:34:09,41.313167,-70.567667,"MVCO",0.18085119709
"HRS2601","21",2026-04-27 08:50:51,41.196667,-70.992,"d1a",0.21614837063
"AR100","1",2026-04-25 23:17:18,40.364833,-70.883,"L6",0.17234661165
"AR100","2",2026-04-27 22:18:05,35.727667,-74.759833,"d11b",552.96789412502
"AR100","3",2026-04-28 18:22:21,35.950167,-75.125,"d11b",552.65302747205
"AR100","4",2026-04-29 15:41:12,36.178667,-74.742333,"d11b",511.45041579314
"AR100","5",2026-04-29 17:46:34,36.1745,-74.827167,"d11b",516.48372661653
"AR100","6",2026-04-29 22:35:52,36.053667,-74.777667,"d11b",524.44354869871
"AR100","7",2026-04-30 15:22:36,35.849667,-74.846333,"d11b",546.37505037578
"AR100","8",2026-04-30 18:39:06,35.724833,-74.853167,"d11b",558.03381295512
"AR100","9",2026-05-02 14:18:34,35.9505,-74.753333,"d11b",532.38082542296
"AR100","10",2026-05-02 15:28:04,35.95,-74.846333,"d11b",537.37685708696
"AR100","11",2026-05-02 16:21:31,35.949667,-74.9375,"d11b",542.33497891507
"AR100","12",2026-05-02 17:14:36,35.9495,-75.031333,"d11b",547.49777259731
"AR100","13",2026-05-02 17:58:58,35.948167,-75.122667,"d11b",552.6963469462
"AR100","14",2026-05-02 18:53:43,35.949667,-75.2295,"d11b",558.59805685267
"AR100","15",2026-05-02 19:41:30,35.949,-75.334333,"d11b",564.66279987883
"AR100","16",2026-05-03 12:22:21,36.175,-74.827833,"d11b",516.47686081779
"AR100","17",2026-05-03 13:15:48,36.099167,-74.836167,"d11b",523.59444629774
"AR100","18",2026-05-03 14:08:54,36.024667,-74.835833,"d11b",530.16414185038
"AR100","19",2026-05-03 15:05:41,35.949667,-74.846,"d11b",537.3887216665
"AR100","20",2026-05-03 18:18:35,35.875333,-74.874833,"d11b",545.58118104976
"AR100","21",2026-05-03 19:14:43,35.798167,-74.878,"d11b",552.68918037771
"AR100","22",2026-05-03 20:19:42,35.724167,-74.8535,"d11b",558.11168457991
"AR100","23",2026-05-04 14:44:54,36.175,-74.965667,"d11b",524.19480420687
"AR100","24",2026-05-04 18:41:19,35.936167,-75.3045,"d11b",564.04340550441
"AR100","25",2026-05-05 13:45:20,36.175,-74.8445,"d11b",517.40127185352
"AR100","26",2026-05-05 18:34:02,36.0395,-75.305333,"d11b",555.2857491884
"AR100","27",2026-05-06 13:01:31,35.950833,-75.332667,"d11b",564.41023377627
"AR100","28",2026-05-06 13:59:02,35.950333,-75.229167,"d11b",558.52172368698
"AR100","29",2026-05-06 14:47:09,35.951667,-75.125,"d11b",552.52252809058
"AR100","30",2026-05-06 15:31:28,35.951333,-75.031333,"d11b",547.33690076979
"AR100","31",2026-05-06 16:15:24,35.9505,-74.938333,"d11b",542.30660486337
"AR100","32",2026-05-06 17:04:38,35.950667,-74.845667,"d11b",537.28157130197
"AR100","33",2026-05-06 17:57:52,35.950333,-74.752,"d11b",532.32546825543
"AR100","34",2026-05-07 12:21:01,36.175667,-74.8255,"d11b",516.28928869038
"AR100","35",2026-05-07 13:16:09,36.098667,-74.835667,"d11b",523.61109616833
"AR100","36",2026-05-07 14:07:25,36.025333,-74.834333,"d11b",530.02376645001
"AR100","37",2026-05-07 15:04:49,35.950333,-74.845167,"d11b",537.28456577254
"AR100","38",2026-05-07 15:56:48,35.877,-74.873667,"d11b",545.36958569003
"AR100","39",2026-05-07 16:58:57,35.799167,-74.877833,"d11b",552.59015677347
"AR100","40",2026-05-07 17:51:59,35.728167,-74.8515,"d11b",557.64399893613
"AR100","41",2026-05-11 16:59:55,40.513833,-70.884333,"L5",0.10553864036
"AR100","42",2026-05-11 19:26:57,40.696833,-70.885333,"L4",0.17202872765
"AR100","43",2026-05-11 21:39:00,40.864833,-70.882833,"L3",0.17492727634
"AR100","44",2026-05-11 23:47:19,41.039333,-70.881667,"L2",0.13775581592
"AR66B","1",2022-04-20 14:23:50,41.030667,-70.8825,"L2",0.10001926875
"AR66B","2",2022-04-20 17:10:19,40.863,-70.883167,"L3",0.03518357833
"AR66B","3",2022-04-20 19:22:29,40.696667,-70.882333,"L4",0.08160548076
"AR66B","4",2022-04-20 21:42:06,40.5125,-70.882167,"L5",0.13071763795
"AR66B","5",2022-04-21 01:04:14,40.363333,-70.886,"L6",0.22878810723
"AR66B","6",2022-04-21 15:02:40,39.939833,-70.8815,"L10",0.15457893705
"AR66B","7",2022-04-21 23:17:03,39.854333,-70.6195,"u11b",9.87004558012
"AR66B","8",2022-04-22 01:46:58,39.773333,-70.882,"L11",0.11116181294
"AR66B","9",2022-04-22 04:45:39,39.773333,-70.775167,"u11a",0.01473639956
"AR66B","10",2022-04-22 06:29:35,39.773333,-70.991333,"d11a",0.03157865138
"AR66B","11",2022-04-22 14:46:01,39.939667,-70.774833,"L12",0.03967090344
"AR66B","12",2022-04-22 21:47:18,40.097667,-70.884833,"L9",0.14817839548
"AR66B","13",2022-04-23 00:26:36,40.098667,-70.774333,"u9a",0.04321008661
"AR66B","14",2022-04-23 01:53:29,40.099167,-70.9935,"d9a",0.12856457306
"AR66B","15",2022-04-23 14:54:32,40.098167,-70.884667,"L9",0.11721061605
"AR66B","16",2022-04-23 21:53:59,40.3635,-70.882333,"L6",0.08489405
"AR66B","17",2022-04-23 23:57:24,40.362167,-70.774667,"u6a",0.1329428121
"AR66B","18",2022-04-24 01:32:53,40.363333,-70.9925,"d6a",0.00366943763
"AR66B","19",2022-04-24 14:09:38,40.2265,-70.883167,"L7",0.02494127905
"AR66B","20",2022-04-24 22:02:59,40.134,-70.77,"L8",0.52039318507
"AR66B","21",2022-04-25 14:06:50,40.364833,-70.775833,"L13",0.07297674506
"AR66B","22",2022-04-25 21:07:41,40.361667,-70.876,"L6",0.64460703888
"AR66B","23",2022-04-26 00:13:46,40.2265,-70.883167,"L7",0.02494127905
"AR66B","24",2022-04-26 01:21:25,40.0985,-70.885167,"L9",0.16035198395
"AR66B","25",2022-04-26 02:14:01,40.019,-70.884,"L9.5",0.0636229184
"AR66B","26",2022-04-26 03:12:56,39.940833,-70.882833,"L10",0.10081979998
"AR66B","27",2022-04-26 04:29:39,39.856167,-70.882833,"L10.5",0.07142557796
"AR66B","28",2022-04-26 05:39:31,39.7725,-70.882667,"L11",0.10411428188
"AR66B","29",2022-04-26 12:05:53,40.098333,-71.421667,"d9b",27.21850282423
"AR66B","30",2022-04-26 12:57:43,40.098667,-71.312167,"d9b",17.90470837148
"AR66B","31",2022-04-26 13:51:44,40.098167,-71.203667,"d9b",8.67598303194
"AR66B","32",2022-04-26 14:44:14,40.0985,-71.095167,"d9b",0.55323583144
"AR66B","33",2022-04-26 15:40:47,40.098667,-70.989167,"d9a",0.28641837604
"AR66B","34",2022-04-26 16:36:50,40.098333,-70.8845,"L9",0.10213505852
"AR66B","35",2022-04-26 17:37:18,40.098167,-70.776,"u9a",0.15669528336
"AR66B","36",2022-04-26 21:51:21,40.099333,-70.665,"u9b",0.11486451737
"AR66B","37",2022-04-26 22:43:47,40.098333,-70.555167,"u9b",9.34213157519
"AR66B","38",2022-04-26 23:38:23,40.097833,-70.446667,"u9b",18.57101728327
"AR66B","39",2022-04-27 00:38:00,40.098333,-70.337667,"u9b",27.84214411426
"AR66B","40",2022-04-27 01:33:18,40.097333,-70.227167,"u9b",37.24141573216
"AR66B","41",2022-04-27 12:06:57,39.7725,-70.882333,"L11",0.12142076105
"AR66B","42",2022-04-27 13:25:50,39.856167,-70.8825,"L10.5",0.09041978876
"AR66B","43",2022-04-27 14:41:53,39.934167,-70.876,"L10",0.89891688476
"AR66B","44",2022-04-27 15:56:41,40.0195,-70.883667,"L9.5",0.04571104503
"AR66B","45",2022-04-27 16:59:50,40.0985,-70.883333,"L9",0.02241545233
"AR66B","46",2022-04-27 17:57:14,40.1615,-70.884,"L7.5",0.12610614021
"AR66B","47",2022-04-27 18:47:42,40.227167,-70.883667,"L7",0.0605581538
"AR66B","48",2022-04-27 19:45:21,40.296,-70.883333,"L6",7.48342938897
"AR66B","49",2022-04-27 20:38:33,40.363667,-70.882333,"L6",0.09153005316
"AR66B","50",2022-04-27 21:54:55,40.513333,-70.882667,"L5",0.05363734167
"AR66B","51",2022-04-27 23:22:48,40.696667,-70.882833,"L4",0.03954106863
"AR66B","52",2022-04-28 00:47:31,40.863167,-70.8835,"L3",0.0223960753
"AR66B","53",2022-04-28 02:13:06,41.029333,-70.882167,"L2",0.12055324936
"AR66B","54",2022-04-28 03:49:32,41.196333,-70.882333,"L1",0.09061720888
"AR66A","1",2022-04-09 01:56:14,39.838833,-70.739167,"u11a",7.90372224743
"AR66A","2",2022-04-09 16:19:04,39.940167,-70.882833,"L10",0.04393168814
"AR66A","3",2022-04-09 22:09:44,40.079833,-70.369333,"u9b",25.23581505044
"AR66A","4",2022-04-10 16:15:10,40.136,-70.776,"L8",0.11526159894
"AR66A","5",2022-04-10 21:07:26,39.935333,-70.5925,"L12",15.56824881792
"AR66A","6",2022-04-11 22:14:57,40.363333,-70.883,"L6",0.02568113585
"AR66A","7",2022-04-12 20:02:49,39.922,-70.901833,"L10",2.55013971242
"AR66A","8",2022-04-13 18:03:24,39.919333,-70.7595,"L12",2.65101697415
"AR66A","9",2022-04-14 12:07:37,40.34,-70.3365,"u6b",27.95741283299
"AR66A","10",2022-04-14 13:02:48,40.340167,-70.447833,"u6b",18.58162787063
"AR66A","11",2022-04-14 14:22:40,40.34,-70.558,"u6b",9.43008005465
"AR66A","12",2022-04-14 15:21:22,40.34,-70.665333,"u6b",2.59099902531
"AR66A","13",2022-04-14 16:16:40,40.339833,-70.775,"u6a",2.610371818
"AR66A","14",2022-04-14 17:17:09,40.339833,-70.884,"L6",2.61008906951
"AR66A","15",2022-04-14 18:12:58,40.340333,-70.99,"d6a",2.56258923679
"AR66A","16",2022-04-14 19:06:58,40.339833,-71.094833,"d6b",2.67288641972
"AR66A","17",2022-04-14 20:08:51,40.3395,-71.203,"d6b",8.98563723417
"AR66A","18",2022-04-14 21:10:16,40.3405,-71.310833,"d6b",17.90515754564
