"cruise","cast","niskin","replicate","vol_filtered","filter_size","tau_calibration","fd_calibration","rb","ra","blank","rb_blank","ra_blank","chl","phaeo","quality_flag","date","latitude","longitude","depth"
"EN668",17,22,"b",290,"<10",1.83824093809426,0.561872085808137,14.45,9.285,0.817833333333333,13.6321666666667,8.46716666666667,0.109726962093533,0.0410552134528487,1,2021-07-20 06:36:22,40.2128,-70.91179,4.414
"EN668",17,22,"a",293,">5",1.83824093809426,0.561872085808137,4.066,2.604,0.7595,3.3065,1.8445,0.0307411974060217,0.00176909935521616,1,2021-07-20 06:36:22,40.2128,-70.91179,4.414
"EN668",17,22,"b",294,">5",1.83824093809426,0.561872085808137,5.338,3.447,0.7595,4.5785,2.6875,0.0396264553690607,0.007581048472895,1,2021-07-20 06:36:22,40.2128,-70.91179,4.414
"EN668",17,22,"a",550,">20",1.83824093809426,0.561872085808137,2.546,1.842,0.7595,1.7865,1.0825,0.00788589512664459,0.00227834953143346,1,2021-07-20 06:36:22,40.2128,-70.91179,4.414
"EN668",17,22,"b",550,">20",1.83824093809426,0.561872085808137,1.598,1.443,0.7595,0.8385,0.6835,0.00173624111453112,0.00468155216380268,1,2021-07-20 06:36:22,40.2128,-70.91179,4.414
"EN668",18,2,"a",290,">0",1.83824093809426,0.561872085808137,25.96,18.35,0.4865,25.4735,17.8635,0.161669347828032,0.156441479430923,1,2021-07-20 09:26:40,40.36556,-70.88932,89.91
"EN668",18,2,"b",290,">0",1.83824093809426,0.561872085808137,31.25,22.05,0.4865,30.7635,21.5635,0.195447831802614,0.188552102342345,1,2021-07-20 09:26:40,40.36556,-70.88932,89.91
"EN668",18,3,"a",290,">0",1.83824093809426,0.561872085808137,49.48,33.34,0.4865,48.9935,32.8535,0.342883478836325,0.242167270644577,1,2021-07-20 09:31:30,40.36628,-70.89034,73.613
"EN668",18,3,"b",290,">0",1.83824093809426,0.561872085808137,64.42,42.9,0.4865,63.9335,42.4135,0.457177971781767,0.298115983599189,1,2021-07-20 09:31:30,40.36628,-70.89034,73.613
"EN668",18,4,"a",290,">0",1.83824093809426,0.561872085808137,27.36,18.84,0.4865,26.8735,18.3535,0.181001687712856,0.145834994241814,1,2021-07-20 09:34:13,40.36674,-70.89094,60.834
"EN668",18,4,"b",290,">0",1.83824093809426,0.561872085808137,34.73,25.21,0.4865,34.2435,24.7235,0.202246017256618,0.238026775742334,1,2021-07-20 09:34:13,40.36674,-70.89094,60.834
"EN668",18,5,"a",290,">0",1.83824093809426,0.561872085808137,36.99,24.73,0.4865,36.5035,24.2435,0.260455480206527,0.171269536763971,2,2021-07-20 09:37:53,40.36726,-70.8917,50.54
"EN668",18,5,"b",290,">0",1.83824093809426,0.561872085808137,62.84,40.68,0.4865,62.3535,40.1935,0.470774342689775,0.244986148559579,2,2021-07-20 09:37:53,40.36726,-70.8917,50.54
"EN668",18,5,"a",294,">5",1.83824093809426,0.561872085808137,17.94,11.68,0.7595,17.1805,10.9205,0.131180121951518,0.060644825287953,1,2021-07-20 09:37:53,40.36726,-70.8917,50.54
"EN668",18,5,"b",294,">5",1.83824093809426,0.561872085808137,20.28,13.58,0.7595,19.5205,12.8205,0.140400450012008,0.084799104594799,1,2021-07-20 09:37:53,40.36726,-70.8917,50.54
"EN668",18,5,"a",550,">20",1.83824093809426,0.561872085808137,9.695,5.882,0.7595,8.9355,5.1225,0.0427115314174657,0.00538670716082974,2,2021-07-20 09:37:53,40.36726,-70.8917,50.54
"EN668",18,5,"b",552,">20",1.83824093809426,0.561872085808137,14.35,8.402,0.7595,13.5905,7.6425,0.0663854509359178,0.00511458569702535,2,2021-07-20 09:37:53,40.36726,-70.8917,50.54
"EN668",18,8,"a",290,">0",1.83824093809426,0.561872085808137,159.2,99.69,0.4865,158.7135,99.2035,1.2642500511493,0.502352655598189,1,2021-07-20 09:40:13,40.36759,-70.89218,37.041
"EN668",18,8,"b",290,">0",1.83824093809426,0.561872085808137,161.2,103.5,0.4865,160.7135,103.0135,1.22579781467509,0.608652864298258,1,2021-07-20 09:40:13,40.36759,-70.89218,37.041
"EN668",18,10,"a",290,">0",1.83824093809426,0.561872085808137,218.8,131.9,0.4865,218.3135,131.4135,3.6922644747059,0.988123713274585,1,2021-07-20 09:43:33,40.36819,-70.8929,30.88
"EN668",18,10,"b",290,">0",1.83824093809426,0.561872085808137,212.1,132.3,0.4865,211.6135,131.8135,3.39059499518448,1.30403948617677,1,2021-07-20 09:43:33,40.36819,-70.8929,30.88
"EN668",18,10,"a",290,"<10",1.83824093809426,0.561872085808137,206.9,131,0.817833333333333,206.082166666667,130.182166666667,1.61244461237157,0.705822061723462,1,2021-07-20 09:43:33,40.36819,-70.8929,30.88
"EN668",18,10,"b",290,"<10",1.83824093809426,0.561872085808137,200.6,127.3,0.817833333333333,199.782166666667,126.482166666667,1.55720935555778,0.69516821165124,1,2021-07-20 09:43:33,40.36819,-70.8929,30.88
"EN668",18,10,"a",294,">5",1.83824093809426,0.561872085808137,182.4,106.2,0.7595,181.6405,105.4405,1.59679317774851,0.255330658101812,1,2021-07-20 09:43:33,40.36819,-70.8929,30.88
"EN668",18,10,"b",293,">5",1.83824093809426,0.561872085808137,197.2,113.8,0.7595,196.4405,113.0405,1.75363602165678,0.238763111462609,1,2021-07-20 09:43:33,40.36819,-70.8929,30.88
"EN668",18,10,"a",551,">20",1.83824093809426,0.561872085808137,192.1,109.6,0.7595,191.3405,108.8405,0.922451151242314,0.0976631215921284,2,2021-07-20 09:43:33,40.36819,-70.8929,30.88
"EN668",18,10,"b",551,">20",1.83824093809426,0.561872085808137,267.5,153.7,0.7595,266.7405,152.9405,1.27242352741061,0.161020704694498,2,2021-07-20 09:43:33,40.36819,-70.8929,30.88
"EN668",18,14,"a",290,">0",1.83824093809426,0.561872085808137,78.02,50.74,0.4865,77.5335,50.2535,0.579545309953838,0.315362320558543,1,2021-07-20 09:46:06,40.3686,-70.89334,17.984
"EN668",18,14,"b",290,">0",1.83824093809426,0.561872085808137,81.15,50.59,0.4865,80.6635,50.1035,0.649226710857378,0.24300973964611,1,2021-07-20 09:46:06,40.3686,-70.89334,17.984
"EN668",18,14,"a",290,"<10",1.83824093809426,0.561872085808137,54.06,34.81,0.817833333333333,53.2421666666667,33.9921666666667,0.408953343717426,0.196374630008754,1,2021-07-20 09:46:06,40.3686,-70.89334,17.984
"EN668",18,14,"b",290,"<10",1.83824093809426,0.561872085808137,59.04,37.22,0.817833333333333,58.2221666666667,36.4021666666667,0.463551270644895,0.184693661890817,1,2021-07-20 09:46:06,40.3686,-70.89334,17.984
"EN668",18,14,"a",294,">5",1.83824093809426,0.561872085808137,28.76,18.35,0.7595,28.0005,17.5905,0.218144579794776,0.0908428048868692,1,2021-07-20 09:46:06,40.3686,-70.89334,17.984
"EN668",18,14,"b",293,">5",1.83824093809426,0.561872085808137,28.97,18.39,0.7595,28.2105,17.6305,0.222463658382839,0.0882833120964269,1,2021-07-20 09:46:06,40.3686,-70.89334,17.984
"EN668",18,14,"a",550,">20",1.83824093809426,0.561872085808137,34.15,21.17,0.7595,33.3905,20.4105,0.14539619139751,0.04625028952046,1,2021-07-20 09:46:06,40.3686,-70.89334,17.984
"EN668",18,14,"b",550,">20",1.83824093809426,0.561872085808137,27.68,16.35,0.7595,26.9205,15.5905,0.126913624694436,0.0194749723880263,1,2021-07-20 09:46:06,40.3686,-70.89334,17.984
"EN668",18,18,"a",290,">0",1.83824093809426,0.561872085808137,22.15,13.89,0.4865,21.6635,13.4035,0.175478162031477,0.0632095796297542,1,2021-07-20 09:49:12,40.36914,-70.89392,3.822
"EN668",18,18,"b",290,">0",1.83824093809426,0.561872085808137,22.53,13.98,0.4865,22.0435,13.4935,0.181639017599168,0.0586514320673982,1,2021-07-20 09:49:12,40.36914,-70.89392,3.822
"EN668",18,18,"a",290,"<10",1.83824093809426,0.561872085808137,19.52,12.22,0.817833333333333,18.7021666666667,11.4021666666667,0.155083605669465,0.0479646587175707,1,2021-07-20 09:49:12,40.36914,-70.89392,3.822
"EN668",18,18,"b",290,"<10",1.83824093809426,0.561872085808137,19.79,11.94,0.817833333333333,18.9721666666667,11.1221666666667,0.166767986918535,0.0312940747852361,1,2021-07-20 09:49:12,40.36914,-70.89392,3.822
"EN668",18,18,"a",293,">5",1.83824093809426,0.561872085808137,3.561,2.576,0.7595,2.8015,1.8165,0.0207114086490639,0.0113053731708269,1,2021-07-20 09:49:12,40.36914,-70.89392,3.822
"EN668",18,18,"b",294,">5",1.83824093809426,0.561872085808137,3.793,2.704,0.7595,3.0335,1.9445,0.0228203119497129,0.0113359638533319,1,2021-07-20 09:49:12,40.36914,-70.89392,3.822
"EN668",18,18,"a",552,">20",1.83824093809426,0.561872085808137,1.343,1.28,0.7595,0.5835,0.5205,0.00070314112457343,0.00416643938801365,1,2021-07-20 09:49:12,40.36914,-70.89392,3.822
"EN668",18,18,"b",550,">20",1.83824093809426,0.561872085808137,2.198,1.421,0.7595,1.4385,0.6615,0.00870360868381086,-0.00249238665949804,1,2021-07-20 09:49:12,40.36914,-70.89392,3.822
"EN668",20,1,"a",290,">0",1.83824093809426,0.561872085808137,236.8,137.7,0.4865,236.3135,137.2135,12.6318783467211,2.0289999792833,1,2021-07-20 14:53:26,40.36133,-70.99704,49.355
"EN668",20,1,"b",290,">0",1.83824093809426,0.561872085808137,268.5,159.3,0.4865,268.0135,158.8135,13.9192847170731,3.04949313661404,1,2021-07-20 14:53:26,40.36133,-70.99704,49.355
"EN668",20,1,"a",290,"<10",1.83824093809426,0.561872085808137,132.6,85.02,0.817833333333333,131.782166666667,84.2021666666667,1.01080519969221,0.488655762343768,1,2021-07-20 14:53:26,40.36133,-70.99704,49.355
"EN668",20,1,"b",290,"<10",1.83824093809426,0.561872085808137,116.8,76.83,0.817833333333333,115.982166666667,76.0121666666667,0.849135851864182,0.504478681686293,1,2021-07-20 14:53:26,40.36133,-70.99704,49.355
"EN668",20,1,"a",293,">5",1.83824093809426,0.561872085808137,376.7,227.1,0.7595,375.9405,226.3405,12.5824435894415,3.37504477941074,1,2021-07-20 14:53:26,40.36133,-70.99704,49.355
"EN668",20,1,"b",294,">5",1.83824093809426,0.561872085808137,368.1,211.7,0.7595,367.3405,210.9405,13.1096300787332,1.71154121678173,1,2021-07-20 14:53:26,40.36133,-70.99704,49.355
"EN668",20,1,"a",550,">20",1.83824093809426,0.561872085808137,253.1,137,0.7595,252.3405,136.2405,13.005006025617,-0.212564692232411,2,2021-07-20 14:53:26,40.36133,-70.99704,49.355
"EN668",20,1,"b",552,">20",1.83824093809426,0.561872085808137,270.8,150.2,0.7595,270.0405,149.4405,13.4601300989773,0.52089865397704,1,2021-07-20 14:53:26,40.36133,-70.99704,49.355
"EN668",20,16,"a",290,">0",1.83824093809426,0.561872085808137,21.88,14.05,0.4865,21.3935,13.5635,0.166343100327659,0.0751939000097235,2,2021-07-20 15:01:16,40.36042,-70.99742,3.84
"EN668",20,16,"b",290,">0",1.83824093809426,0.561872085808137,23,14.65,0.4865,22.5135,14.1635,0.177390151690416,0.0748315686825352,2,2021-07-20 15:01:16,40.36042,-70.99742,3.84
"EN668",20,16,"a",290,"<10",1.83824093809426,0.561872085808137,22,14.18,0.817833333333333,21.1821666666667,13.3621666666667,0.166130657032222,0.0718210261376704,2,2021-07-20 15:01:16,40.36042,-70.99742,3.84
"EN668",20,16,"b",290,"<10",1.83824093809426,0.561872085808137,21.83,13.25,0.817833333333333,21.0121666666667,12.4321666666667,0.182276347485481,0.0391140196292802,2,2021-07-20 15:01:16,40.36042,-70.99742,3.84
"EN668",20,16,"a",292,">5",1.83824093809426,0.561872085808137,6.625,4.084,0.7595,5.8655,3.3245,0.0536121027311749,0.00518465531615109,1,2021-07-20 15:01:16,40.36042,-70.99742,3.84
"EN668",20,16,"b",293,">5",1.83824093809426,0.561872085808137,5.8,3.806,0.7595,5.0405,3.0465,0.0419274607575974,0.0117687274143253,1,2021-07-20 15:01:16,40.36042,-70.99742,3.84
"EN668",20,16,"a",550,">20",1.83824093809426,0.561872085808137,2.96,2.118,0.7595,2.2005,1.3585,0.00943170979635618,0.00332406513943969,1,2021-07-20 15:01:16,40.36042,-70.99742,3.84
"EN668",20,16,"b",550,">20",1.83824093809426,0.561872085808137,2.564,2.347,0.7595,1.8045,1.5875,0.00243073756034357,0.0124752563377617,1,2021-07-20 15:01:16,40.36042,-70.99742,3.84
"EN668",21,1,"a",290,">0",1.83824093809426,0.561872085808137,66.92,44.43,0.4865,66.4335,43.9435,0.477784971439216,0.304755020032439,1,2021-07-21 02:16:20,40.86096,-70.88556,48.881
"EN668",21,1,"b",290,">0",1.83824093809426,0.561872085808137,63.63,42.95,0.4865,63.1435,42.4635,0.439332734965006,0.316851613752247,1,2021-07-21 02:16:20,40.86096,-70.88556,48.881
"EN668",21,3,"a",290,">0",1.83824093809426,0.561872085808137,68.38,45.5,0.4865,67.8935,45.0135,0.486070259961283,0.315524148907135,1,2021-07-21 02:18:36,40.86076,-70.88534,37.004
"EN668",21,3,"b",290,">0",1.83824093809426,0.561872085808137,66.61,43.5,0.4865,66.1235,43.0135,0.490956455756348,0.275022219660175,1,2021-07-21 02:18:36,40.86076,-70.88534,37.004
"EN668",21,7,"a",290,">0",1.83824093809426,0.561872085808137,120.9,77.59,0.4865,120.4135,77.1035,0.920091912540349,0.45295693956371,1,2021-07-21 02:21:16,40.86054,-70.88506,30.179
"EN668",21,7,"b",290,">0",1.83824093809426,0.561872085808137,121.8,78.67,0.4865,121.3135,78.1835,0.916267933222472,0.47601341494561,1,2021-07-21 02:21:16,40.86054,-70.88506,30.179
"EN668",21,11,"a",290,">0",1.83824093809426,0.561872085808137,198.8,132.7,0.4865,198.3135,132.2135,1.40425018284269,0.950190204528307,1,2021-07-21 02:22:58,40.86041,-70.88488,26.07
"EN668",21,11,"b",290,">0",1.83824093809426,0.561872085808137,193,131.3,0.4865,192.5135,130.8135,1.31077513285014,1.01873424110454,1,2021-07-21 02:22:58,40.86041,-70.88488,26.07
"EN668",21,11,"a",293,">5",1.83824093809426,0.561872085808137,59.46,38.2,0.7595,58.7005,37.4405,0.447029997846801,0.212878793635514,1,2021-07-21 02:22:58,40.86041,-70.88488,26.07
"EN668",21,11,"b",292,">5",1.83824093809426,0.561872085808137,65.09,40.22,0.7595,64.3305,39.4605,0.524727664275608,0.173166596794179,1,2021-07-21 02:22:58,40.86041,-70.88488,26.07
"EN668",21,11,"a",550,">20",1.83824093809426,0.561872085808137,50.05,29.31,0.7595,49.2905,28.5505,0.232320262679842,0.0357575822258922,1,2021-07-21 02:22:58,40.86041,-70.88488,26.07
"EN668",21,11,"b",550,">20",1.83824093809426,0.561872085808137,111.2,63.18,0.7595,110.4405,62.4205,0.53789869883732,0.0482049812361772,3,2021-07-21 02:22:58,40.86041,-70.88488,26.07
"EN668",21,16,"a",290,">0",1.83824093809426,0.561872085808137,97.74,60.29,0.4865,97.2535,59.8035,0.795600141413901,0.269372616331274,1,2021-07-21 02:25:53,40.86016,-70.8846,13.38
"EN668",21,16,"b",290,">0",1.83824093809426,0.561872085808137,94.57,59.88,0.4865,94.0835,59.3935,0.736965791873117,0.32070574051442,1,2021-07-21 02:25:53,40.86016,-70.8846,13.38
"EN668",21,16,"a",295,">5",1.83824093809426,0.561872085808137,28.95,17.14,0.7595,28.1905,16.3805,0.24664306526926,0.0401145979926685,1,2021-07-21 02:25:53,40.86016,-70.8846,13.38
"EN668",21,16,"b",294,">5",1.83824093809426,0.561872085808137,24.65,15.4,0.7595,23.8905,14.6405,0.193836442180757,0.0633324731673928,1,2021-07-21 02:25:53,40.86016,-70.8846,13.38
"EN668",21,16,"a",551,">20",1.83824093809426,0.561872085808137,21.85,13.02,0.7595,21.0905,12.2605,0.0987302262481168,0.0161820632221326,1,2021-07-21 02:25:53,40.86016,-70.8846,13.38
"EN668",21,16,"b",551,">20",1.83824093809426,0.561872085808137,19.12,11.05,0.7595,18.3605,10.2905,0.0902324944306118,0.00621584901326092,1,2021-07-21 02:25:53,40.86016,-70.8846,13.38
"EN668",21,21,"a",290,">0",1.83824093809426,0.561872085808137,26.6,16.97,0.4865,26.1135,16.4835,0.204582893506432,0.0889530776707165,1,2021-07-21 02:28:23,40.85996,-70.88438,3.866
"EN668",21,21,"b",290,">0",1.83824093809426,0.561872085808137,27.74,17.85,0.4865,27.2535,17.3635,0.21010641918781,0.0991004747081718,1,2021-07-21 02:28:23,40.85996,-70.88438,3.866
"EN668",21,21,"a",290,"<10",1.83824093809426,0.561872085808137,21.13,13.41,0.817833333333333,20.3121666666667,12.5921666666667,0.164006224077846,0.0602334017130675,1,2021-07-21 02:28:23,40.85996,-70.88438,3.866
"EN668",21,21,"b",290,"<10",1.83824093809426,0.561872085808137,20.96,13.42,0.817833333333333,20.1421666666667,12.6021666666667,0.160182244759968,0.0642354596982041,1,2021-07-21 02:28:23,40.85996,-70.88438,3.866
"EN668",21,21,"a",293,">5",1.83824093809426,0.561872085808137,8.24,5.544,0.7595,7.4805,4.7845,0.0566882819470825,0.0276410836555972,1,2021-07-21 02:28:23,40.85996,-70.88438,3.866
"EN668",21,21,"b",294,">5",1.83824093809426,0.561872085808137,6.034,4.039,0.7595,5.2745,3.2795,0.0418058056379038,0.0158005232364008,1,2021-07-21 02:28:23,40.85996,-70.88438,3.866
"EN668",21,21,"a",550,">20",1.83824093809426,0.561872085808137,3.72,2.613,0.7595,2.9605,1.8535,0.0124001220244255,0.00500350612684253,2,2021-07-21 02:28:23,40.85996,-70.88438,3.866
"EN668",21,21,"b",552,">20",1.83824093809426,0.561872085808137,3.377,2.644,0.7595,2.6175,1.8845,0.00818099117956081,0.00944960339482994,2,2021-07-21 02:28:23,40.85996,-70.88438,3.866
"EN668",25,2,"a",290,">0",1.83824093809426,0.561872085808137,222.4,137.4,0.4865,221.9135,136.9135,3.61153602243961,1.2647386995263,1,2021-07-21 11:09:04,41.3176,-70.57862,15.859
"EN668",25,2,"b",290,">0",1.83824093809426,0.561872085808137,224,140.3,0.4865,223.5135,139.8135,3.55630076562582,1.42325958335058,1,2021-07-21 11:09:04,41.3176,-70.57862,15.859
"EN668",25,5,"a",290,">0",1.83824093809426,0.561872085808137,228.3,144.9,0.4865,227.8135,144.4135,3.54355416789957,1.59983855495555,1,2021-07-21 11:10:46,41.31754,-70.57836,10.322
"EN668",25,5,"b",290,">0",1.83824093809426,0.561872085808137,230.8,145.6,0.4865,230.3135,145.1135,3.62003375425711,1.54828998201433,1,2021-07-21 11:10:46,41.31754,-70.57836,10.322
"EN668",25,14,"a",290,">0",1.83824093809426,0.561872085808137,224,137.9,0.4865,223.5135,137.4135,3.65827354743588,1.23580904125597,1,2021-07-21 11:13:10,41.31742,-70.57811,4.079
"EN668",25,14,"b",290,">0",1.83824093809426,0.561872085808137,221.7,138.9,0.4865,221.2135,138.4135,3.51806097244705,1.4116373496967,1,2021-07-21 11:13:10,41.31742,-70.57811,4.079
"EN668",25,14,"a",290,"<10",1.83824093809426,0.561872085808137,299.7,190.2,0.817833333333333,298.882166666667,189.382166666667,2.32625408504198,1.04623829922911,1,2021-07-21 11:13:10,41.31742,-70.57811,4.079
"EN668",25,14,"b",290,"<10",1.83824093809426,0.561872085808137,275.4,173.9,0.817833333333333,274.582166666667,173.082166666667,2.15629944869188,0.925924707946275,1,2021-07-21 11:13:10,41.31742,-70.57811,4.079
"AR61B",1,1,"a",290,">0",1.83824093809426,0.561872085808137,185.4,121.7,0.632,184.768,121.068,2.70652758387533,1.60539803367859,1,2021-11-08 20:17:56,41.1963333333333,-70.8833333333333,19.6700122542021
"AR61B",1,1,"b",290,">0",1.83824093809426,0.561872085808137,193.1,123.3,0.719,192.381,122.581,2.96570840430923,1.4001038179574,1,2021-11-08 20:17:56,41.1963333333333,-70.8833333333333,19.6700122542021
"AR61B",1,3,"a",290,">0",1.83824093809426,0.561872085808137,194.9,126.8,0.632,194.268,126.168,2.89347768386044,1.60008817429814,1,2021-11-08 20:20:26,41.1963333333333,-70.8833333333333,13.0593132333318
"AR61B",1,3,"b",290,">0",1.83824093809426,0.561872085808137,194,124.7,0.632,193.368,124.068,2.94446407476547,1.47430874314413,1,2021-11-08 20:20:26,41.1963333333333,-70.8833333333333,13.0593132333318
"AR61B",1,6,"a",290,">0",1.83824093809426,0.561872085808137,187.8,120.2,0.632,187.168,119.568,2.87223335431667,1.3862686630594,1,2021-11-08 20:22:42,41.1963333333333,-70.8833333333333,3.64343580143828
"AR61B",1,6,"b",290,">0",1.83824093809426,0.561872085808137,192.4,120.9,0.632,191.768,120.268,3.03793912475802,1.24549390603438,1,2021-11-08 20:22:42,41.1963333333333,-70.8833333333333,3.64343580143828
"AR61B",1,6,"a",290,"<10",1.83824093809426,0.561872085808137,241.9,153.6,0.817833333333333,241.082166666667,152.782166666667,1.87587429871422,0.844850163387212,1,2021-11-08 20:22:42,41.1963333333333,-70.8833333333333,3.64343580143828
"AR61B",1,6,"b",290,"<10",1.83824093809426,0.561872085808137,249.7,159.8,0.817833333333333,248.882166666667,158.982166666667,1.90986522598424,0.921268009818065,1,2021-11-08 20:22:42,41.1963333333333,-70.8833333333333,3.64343580143828
"AR61B",2,1,"a",290,">0",1.83824093809426,0.561872085808137,112.2,89.67,0.632,111.568,89.038,0.478634744620967,1.10694209292391,1,2021-11-08 21:50:26,41.0286666666667,-70.8871666666667,41.1105379913157
"AR61B",2,1,"b",290,">0",1.83824093809426,0.561872085808137,121.1,91.05,0.632,120.468,90.418,0.63839210279006,0.971759590836621,1,2021-11-08 21:50:26,41.0286666666667,-70.8871666666667,41.1105379913157
"AR61B",2,4,"a",290,">0",1.83824093809426,0.561872085808137,261,166.6,0.632,260.368,165.968,2.00546470893117,0.950071315840812,1,2021-11-08 21:53:47,41.0286666666667,-70.8871666666667,24.7917265211062
"AR61B",2,4,"b",290,">0",1.83824093809426,0.561872085808137,267.4,170.9,0.632,266.768,170.268,2.05007780097307,0.982032050720484,1,2021-11-08 21:53:47,41.0286666666667,-70.8871666666667,24.7917265211062
"AR61B",2,4,"a",293,">5",1.83824093809426,0.561872085808137,146.1,89.12,0.802,145.298,88.318,1.19810768002402,0.358544198186339,1,2021-11-08 21:53:47,41.0286666666667,-70.8871666666667,24.7917265211062
"AR61B",2,4,"b",293,">5",1.83824093809426,0.561872085808137,137.7,84.64,0.802,136.898,83.838,1.11568258164399,0.36200690595084,1,2021-11-08 21:53:47,41.0286666666667,-70.8871666666667,24.7917265211062
"AR61B",2,4,"a",550,">20",1.83824093809426,0.561872085808137,80.41,48.95,0.802,79.608,48.148,0.35240093847193,0.0996896405554529,2,2021-11-08 21:53:47,41.0286666666667,-70.8871666666667,24.7917265211062
"AR61B",2,4,"b",550,">20",1.83824093809426,0.561872085808137,123.3,73.4,0.802,122.498,72.598,0.558957623323246,0.122708735741096,2,2021-11-08 21:53:47,41.0286666666667,-70.8871666666667,24.7917265211062
"AR61B",2,8,"a",290,">0",1.83824093809426,0.561872085808137,159.1,100.9,0.632,158.468,100.268,2.47283995889394,1.09827840286058,1,2021-11-08 21:56:39,41.0286666666667,-70.8871666666667,16.0072642484158
"AR61B",2,8,"b",290,">0",1.83824093809426,0.561872085808137,159.3,99.12,0.632,158.668,98.488,2.55696750388724,0.950754852322906,1,2021-11-08 21:56:39,41.0286666666667,-70.8871666666667,16.0072642484158
"AR61B",2,8,"a",293,">5",1.83824093809426,0.561872085808137,162,98.28,0.802,161.198,97.478,1.33982838489173,0.378273381273601,1,2021-11-08 21:56:39,41.0286666666667,-70.8871666666667,16.0072642484158
"AR61B",2,8,"b",294,">5",1.83824093809426,0.561872085808137,174.9,106.4,0.802,174.098,105.598,1.43543743668993,0.419452978455312,1,2021-11-08 21:56:39,41.0286666666667,-70.8871666666667,16.0072642484158
"AR61B",2,8,"a",550,">20",1.83824093809426,0.561872085808137,172.2,102.6,0.802,171.398,101.798,0.779628268202364,0.17621448256256,1,2021-11-08 21:56:39,41.0286666666667,-70.8871666666667,16.0072642484158
"AR61B",2,8,"b",551,">20",1.83824093809426,0.561872085808137,190.4,112.8,0.802,189.598,111.998,0.867663143471559,0.182044992092977,1,2021-11-08 21:56:39,41.0286666666667,-70.8871666666667,16.0072642484158
"AR61B",2,12,"a",290,">0",1.83824093809426,0.561872085808137,159.3,94.42,0.719,158.581,93.701,2.75666420159861,0.580565638577323,2,2021-11-08 21:59:30,41.0286666666667,-70.8871666666667,4.07411791482018
"AR61B",2,12,"b",290,">0",1.83824093809426,0.561872085808137,294.9,184.3,0.817833333333333,294.082166666667,183.482166666667,2.34962284754012,0.917803123047887,2,2021-11-08 21:59:30,41.0286666666667,-70.8871666666667,4.07411791482018
"AR61B",2,12,"a",290,"<10",1.83824093809426,0.561872085808137,188.6,120.7,0.632,187.968,120.068,1.44248997602147,0.695664966029545,1,2021-11-08 21:59:30,41.0286666666667,-70.8871666666667,4.07411791482018
"AR61B",2,12,"b",290,"<10",1.83824093809426,0.561872085808137,183.1,116.3,0.817833333333333,182.282166666667,115.482166666667,1.41912121352333,0.637369819700279,1,2021-11-08 21:59:30,41.0286666666667,-70.8871666666667,4.07411791482018
"AR61B",2,12,"a",293,">5",1.83824093809426,0.561872085808137,180.4,108.2,0.802,179.598,107.398,1.51813574057098,0.374811319100168,1,2021-11-08 21:59:30,41.0286666666667,-70.8871666666667,4.07411791482018
"AR61B",2,12,"b",293,">5",1.83824093809426,0.561872085808137,170.8,101.3,0.802,169.998,100.498,1.46136335138065,0.309967526315682,1,2021-11-08 21:59:30,41.0286666666667,-70.8871666666667,4.07411791482018
"AR61B",2,12,"a",550,">20",1.83824093809426,0.561872085808137,193.5,116.3,0.802,192.698,115.498,0.864760090592277,0.219720213812988,1,2021-11-08 21:59:30,41.0286666666667,-70.8871666666667,4.07411791482018
"AR61B",2,12,"b",552,">20",1.83824093809426,0.561872085808137,168.1,97.55,0.802,167.298,96.748,0.78740644981994,0.117727412681072,1,2021-11-08 21:59:30,41.0286666666667,-70.8871666666667,4.07411791482018
"AR61B",3,1,"a",290,">0",1.83824093809426,0.561872085808137,79.74,58.1,0.632,79.108,57.468,0.459727291327018,0.563655193679708,1,2021-11-08 23:54:29,40.8641666666667,-70.8835,49.4036230323346
"AR61B",3,1,"b",290,">0",1.83824093809426,0.561872085808137,94.72,66,0.632,94.088,65.368,0.610137144496856,0.553927487644851,1,2021-11-08 23:54:29,40.8641666666667,-70.8835,49.4036230323346
"AR61B",3,4,"a",290,">0",1.83824093809426,0.561872085808137,197.9,124.2,0.632,197.268,123.568,1.56570708737529,0.634775388216538,1,2021-11-08 23:57:12,40.8641666666667,-70.8835,32.950301954025
"AR61B",3,4,"b",290,">0",1.83824093809426,0.561872085808137,199.9,126.9,0.632,199.268,126.268,1.55083605669465,0.697727659057229,1,2021-11-08 23:57:12,40.8641666666667,-70.8835,32.950301954025
"AR61B",3,6,"a",290,">0",1.83824093809426,0.561872085808137,206.8,128,0.632,206.168,127.368,1.67405316804848,0.594099201101949,1,2021-11-08 23:59:41,40.8641666666667,-70.8835,24.6789951201808
"AR61B",3,6,"b",290,">0",1.83824093809426,0.561872085808137,187.3,117.8,0.632,186.668,117.168,1.47648090329149,0.610031225254279,1,2021-11-08 23:59:41,40.8641666666667,-70.8835,24.6789951201808
"AR61B",3,9,"a",290,">0",1.83824093809426,0.561872085808137,192.6,119.8,0.719,191.881,119.081,3.0931743815718,1.1479827736132,1,2021-11-09 00:01:55,40.8641666666667,-70.8835,17.873791366195
"AR61B",3,9,"b",290,">0",1.83824093809426,0.561872085808137,211.9,131.8,0.719,211.181,131.081,3.40334159291073,1.265204363697,1,2021-11-09 00:01:55,40.8641666666667,-70.8835,17.873791366195
