cruise,cast,niskin,date_time_utc,latitude,longitude,depth,method_contributor,replicate,filter_size,chl,phaeo,iode_quality_flag,project_id,nearest_station,distance
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,c,>0&<200,1.435,1.783,1,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,a,>10&<200,1.462,0.208,1,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,b,>10&<200,1.45,0.068,1,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,c,>10&<200,1.455,-0.164,3,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,a,>20&<200,0.749,0.304,1,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,b,>20&<200,1.168,0.121,1,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,c,>20&<200,1.091,0.015,1,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,a,>5&<200,1.014,0.177,1,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,b,>5&<200,1.089,0.2,1,LTER,NaN,NaN
EN627,23-24,10-11|11-12,2019-02-04T06:43:35Z,39.9357,-70.8837,4.936,method_Menden-Deuer,c,>5&<200,1.378,0.139,1,LTER,NaN,NaN
EN627,24,1,2019-02-04T06:53:23Z,39.9389,-70.884,441.78,method_Sosik,a,>0,0.349,0.163,1,LTER,L10,0.06
EN627,24,1,2019-02-04T06:53:23Z,39.9389,-70.884,441.78,method_Sosik,b,>0,0.421,0.157,1,LTER,L10,0.06
EN627,24,2,2019-02-04T06:57:19Z,39.9387,-70.8843,345.37,method_Sosik,a,>0,0.352,0.113,1,LTER,L10,0.06
EN627,24,2,2019-02-04T06:57:19Z,39.9387,-70.8843,345.37,method_Sosik,b,>0,0.277,0.117,1,LTER,L10,0.06
EN627,24,3,2019-02-04T07:02:15Z,39.9385,-70.8846,164.804,method_Sosik,a,>0,0.525,0.193,3,LTER,L10,0.06
EN627,24,3,2019-02-04T07:02:15Z,39.9385,-70.8846,164.804,method_Sosik,b,>0,0.353,0.136,3,LTER,L10,0.06
EN627,24,4,2019-02-04T07:07:53Z,39.9383,-70.885,128.886,method_Sosik,a,>0,0.422,0.18,3,LTER,L10,0.06
EN627,24,4,2019-02-04T07:07:53Z,39.9383,-70.885,128.886,method_Sosik,b,>0,0.684,0.187,3,LTER,L10,0.06
EN627,24,5,2019-02-04T07:11:42Z,39.9382,-70.8853,69.723,method_Sosik,a,>0,1.14,0.357,3,LTER,L10,0.06
EN627,24,5,2019-02-04T07:11:42Z,39.9382,-70.8853,69.723,method_Sosik,b,>0,0.743,0.292,3,LTER,L10,0.06
EN627,24,6,2019-02-04T07:15:12Z,39.9381,-70.8856,19.847,method_Sosik,a,>0,3.1,0.844,3,LTER,L10,0.06
EN627,24,6,2019-02-04T07:15:12Z,39.9381,-70.8856,19.847,method_Sosik,b,>0,2.313,0.613,3,LTER,L10,0.06
EN627,24,6,2019-02-04T07:15:12Z,39.9381,-70.8856,19.847,method_Sosik,a,>0&<10,NaN,NaN,4,LTER,L10,0.06
EN627,24,6,2019-02-04T07:15:12Z,39.9381,-70.8856,19.847,method_Sosik,b,>0&<10,0.698,0.342,1,LTER,L10,0.06
EN627,24,6,2019-02-04T07:15:12Z,39.9381,-70.8856,19.847,method_Rynearson,a,>20,1.787,0.317,1,LTER,L10,0.06
EN627,24,6,2019-02-04T07:15:12Z,39.9381,-70.8856,19.847,method_Rynearson,b,>20,1.999,0.4,1,LTER,L10,0.06
EN627,24,6,2019-02-04T07:15:12Z,39.9381,-70.8856,19.847,method_Rynearson,a,>5,1.748,0.325,3,LTER,L10,0.06
EN627,24,6,2019-02-04T07:15:12Z,39.9381,-70.8856,19.847,method_Rynearson,b,>5,2.843,0.506,3,LTER,L10,0.06
EN627,24,8,2019-02-04T07:17:19Z,39.9381,-70.8857,13.001,method_Sosik,a,>0,2.078,0.576,1,LTER,L10,0.06
EN627,24,8,2019-02-04T07:17:19Z,39.9381,-70.8857,13.001,method_Sosik,b,>0,2.494,0.668,1,LTER,L10,0.06
EN627,24,8,2019-02-04T07:17:19Z,39.9381,-70.8857,13.001,method_Sosik,a,>0&<10,NaN,NaN,4,LTER,L10,0.06
EN627,24,8,2019-02-04T07:17:19Z,39.9381,-70.8857,13.001,method_Sosik,b,>0&<10,0.704,0.34,1,LTER,L10,0.06
EN627,24,8,2019-02-04T07:17:19Z,39.9381,-70.8857,13.001,method_Rynearson,a,>20,1.362,0.251,1,LTER,L10,0.06
EN627,24,8,2019-02-04T07:17:19Z,39.9381,-70.8857,13.001,method_Rynearson,b,>20,1.129,0.206,1,LTER,L10,0.06
EN627,24,8,2019-02-04T07:17:19Z,39.9381,-70.8857,13.001,method_Rynearson,a,>5,NaN,NaN,4,LTER,L10,0.06
EN627,24,8,2019-02-04T07:17:19Z,39.9381,-70.8857,13.001,method_Rynearson,b,>5,1.68,0.418,1,LTER,L10,0.06
EN627,24,9,2019-02-04T07:19:19Z,39.9381,-70.8859,4.903,method_Sosik,a,>0,1.919,0.642,1,LTER,L10,0.06
EN627,24,9,2019-02-04T07:19:19Z,39.9381,-70.8859,4.903,method_Sosik,b,>0,1.936,0.573,1,LTER,L10,0.06
EN627,24,9,2019-02-04T07:19:19Z,39.9381,-70.8859,4.903,method_Sosik,a,>0&<10,0.661,0.327,1,LTER,L10,0.06
EN627,24,9,2019-02-04T07:19:19Z,39.9381,-70.8859,4.903,method_Sosik,b,>0&<10,0.572,0.275,1,LTER,L10,0.06
EN627,24,9,2019-02-04T07:19:19Z,39.9381,-70.8859,4.903,method_Rynearson,a,>20,0.585,0.136,1,LTER,L10,0.06
EN627,24,9,2019-02-04T07:19:19Z,39.9381,-70.8859,4.903,method_Rynearson,b,>20,0.689,0.127,1,LTER,L10,0.06
EN627,24,9,2019-02-04T07:19:19Z,39.9381,-70.8859,4.903,method_Rynearson,a,>5,1.052,0.272,1,LTER,L10,0.06
EN627,24,9,2019-02-04T07:19:19Z,39.9381,-70.8859,4.903,method_Rynearson,b,>5,1.121,0.295,1,LTER,L10,0.06
EN627,25,1-2,2019-02-04T11:59:35Z,39.7766,-70.8895,50.091,method_Menden-Deuer,a,>0&<200,1.328,0.994,1,LTER,L11,0.25
EN627,25,1-2,2019-02-04T11:59:35Z,39.7766,-70.8895,50.091,method_Menden-Deuer,b,>0&<200,1.01,0.906,1,LTER,L11,0.25
EN627,25,1-2,2019-02-04T11:59:35Z,39.7766,-70.8895,50.091,method_Menden-Deuer,c,>0&<200,1.287,0.889,1,LTER,L11,0.25
EN627,25,1-2,2019-02-04T11:59:35Z,39.7766,-70.8895,50.091,method_Menden-Deuer,a,>10&<200,1.074,0.149,1,LTER,L11,0.25
EN627,25,1-2,2019-02-04T11:59:35Z,39.7766,-70.8895,50.091,method_Menden-Deuer,b,>10&<200,1.239,0.136,1,LTER,L11,0.25
EN627,25,1-2,2019-02-04T11:59:35Z,39.7766,-70.8895,50.091,method_Menden-Deuer,c,>10&<200,1.002,0.135,1,LTER,L11,0.25
EN627,25,5-6,2019-02-04T12:02:14Z,39.7767,-70.8903,29.825,method_Menden-Deuer,a,>0&<200,1.672,1.771,1,LTER,L11,0.25
EN627,25,5-6,2019-02-04T12:02:14Z,39.7767,-70.8903,29.825,method_Menden-Deuer,b,>0&<200,1.194,2.001,1,LTER,L11,0.25
EN627,25,5-6,2019-02-04T12:02:14Z,39.7767,-70.8903,29.825,method_Menden-Deuer,c,>0&<200,1.648,1.27,1,LTER,L11,0.25
EN627,25,5-6,2019-02-04T12:02:14Z,39.7767,-70.8903,29.825,method_Menden-Deuer,a,>10&<200,1.1,0.205,1,LTER,L11,0.25
EN627,25,5-6,2019-02-04T12:02:14Z,39.7767,-70.8903,29.825,method_Menden-Deuer,b,>10&<200,1.17,0.172,1,LTER,L11,0.25
EN627,25,5-6,2019-02-04T12:02:14Z,39.7767,-70.8903,29.825,method_Menden-Deuer,c,>10&<200,1.306,0.212,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,a,>0&<200,2.103,1.12,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,b,>0&<200,1.289,2.402,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,c,>0&<200,2.557,1.19,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,a,>10&<200,1.151,0.216,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,b,>10&<200,1.426,0.203,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,c,>10&<200,1.677,0.159,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,a,>20&<200,1.258,0.205,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,b,>20&<200,1.158,0.131,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,c,>20&<200,1.607,0.171,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,a,>5&<200,1.787,0.253,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,b,>5&<200,1.366,0.222,1,LTER,L11,0.25
EN627,25,9-10-11,2019-02-04T12:05:13Z,39.7767,-70.891,4.914,method_Menden-Deuer,c,>5&<200,1.703,0.213,1,LTER,L11,0.25
EN627,26,1,2019-02-04T13:01:18Z,39.777,-70.8861,499.769,method_Sosik,a,>0,NaN,NaN,4,LTER,L11,0.15
EN627,26,1,2019-02-04T13:01:18Z,39.777,-70.8861,499.769,method_Sosik,b,>0,0.039,0.045,3,LTER,L11,0.15
EN627,26,3,2019-02-04T13:09:04Z,39.7778,-70.888,181.467,method_Sosik,a,>0,0.704,0.246,1,LTER,L11,0.15
EN627,26,3,2019-02-04T13:09:04Z,39.7778,-70.888,181.467,method_Sosik,b,>0,0.583,0.198,1,LTER,L11,0.15
EN627,26,4,2019-02-04T13:12:05Z,39.7781,-70.8888,130.562,method_Sosik,a,>0,0.393,0.158,3,LTER,L11,0.15
EN627,26,4,2019-02-04T13:12:05Z,39.7781,-70.8888,130.562,method_Sosik,b,>0,0.217,0.128,3,LTER,L11,0.15
EN627,26,5,2019-02-04T13:14:28Z,39.7782,-70.8895,110.743,method_Sosik,a,>0,0.763,0.249,3,LTER,L11,0.15
EN627,26,5,2019-02-04T13:14:28Z,39.7782,-70.8895,110.743,method_Sosik,b,>0,0.352,0.177,3,LTER,L11,0.15
EN627,26,6,2019-02-04T13:17:35Z,39.7783,-70.8903,55.157,method_Sosik,a,>0,2.086,0.57,1,LTER,L11,0.15
EN627,26,6,2019-02-04T13:17:35Z,39.7783,-70.8903,55.157,method_Sosik,b,>0,1.951,0.58,1,LTER,L11,0.15
EN627,26,6,2019-02-04T13:17:35Z,39.7783,-70.8903,55.157,method_Sosik,a,>0&<10,NaN,NaN,4,LTER,L11,0.15
EN627,26,6,2019-02-04T13:17:35Z,39.7783,-70.8903,55.157,method_Sosik,b,>0&<10,NaN,NaN,4,LTER,L11,0.15
EN627,26,6,2019-02-04T13:17:35Z,39.7783,-70.8903,55.157,method_Rynearson,a,>20,1.336,0.209,3,LTER,L11,0.15
EN627,26,6,2019-02-04T13:17:35Z,39.7783,-70.8903,55.157,method_Rynearson,b,>20,0.867,0.179,3,LTER,L11,0.15
EN627,26,6,2019-02-04T13:17:35Z,39.7783,-70.8903,55.157,method_Rynearson,a,>5,NaN,NaN,4,LTER,L11,0.15
EN627,26,6,2019-02-04T13:17:35Z,39.7783,-70.8903,55.157,method_Rynearson,b,>5,NaN,NaN,4,LTER,L11,0.15
EN627,26,7,2019-02-04T13:20:36Z,39.7783,-70.891,29.961,method_Sosik,a,>0,2.974,0.775,3,LTER,L11,0.15
EN627,26,7,2019-02-04T13:20:36Z,39.7783,-70.891,29.961,method_Sosik,b,>0,4.636,0.928,3,LTER,L11,0.15
EN627,26,7,2019-02-04T13:20:36Z,39.7783,-70.891,29.961,method_Sosik,a,>0&<10,NaN,NaN,4,LTER,L11,0.15
EN627,26,7,2019-02-04T13:20:36Z,39.7783,-70.891,29.961,method_Sosik,b,>0&<10,0.87,0.438,1,LTER,L11,0.15
EN627,26,7,2019-02-04T13:20:36Z,39.7783,-70.891,29.961,method_Rynearson,a,>20,2.146,0.408,3,LTER,L11,0.15
EN627,26,7,2019-02-04T13:20:36Z,39.7783,-70.891,29.961,method_Rynearson,b,>20,NaN,NaN,4,LTER,L11,0.15
EN627,26,7,2019-02-04T13:20:36Z,39.7783,-70.891,29.961,method_Rynearson,a,>5,1.445,0.345,1,LTER,L11,0.15
EN627,26,7,2019-02-04T13:20:36Z,39.7783,-70.891,29.961,method_Rynearson,b,>5,1.063,0.226,1,LTER,L11,0.15
EN627,26,9,2019-02-04T13:22:59Z,39.7782,-70.8916,13.128,method_Sosik,a,>0,2.446,0.655,1,LTER,L11,0.15
EN627,26,9,2019-02-04T13:22:59Z,39.7782,-70.8916,13.128,method_Sosik,b,>0,2.387,0.714,1,LTER,L11,0.15
EN627,26,11,2019-02-04T13:25:03Z,39.7782,-70.892,5.097,method_Sosik,a,>0,3.065,0.77,1,LTER,L11,0.15
EN627,26,11,2019-02-04T13:25:03Z,39.7782,-70.892,5.097,method_Sosik,b,>0,2.963,0.933,1,LTER,L11,0.15
EN627,26,11,2019-02-04T13:25:03Z,39.7782,-70.892,5.097,method_Sosik,a,>0&<10,NaN,NaN,4,LTER,L11,0.15
EN627,26,11,2019-02-04T13:25:03Z,39.7782,-70.892,5.097,method_Sosik,b,>0&<10,0.906,0.441,1,LTER,L11,0.15
EN627,26,11,2019-02-04T13:25:03Z,39.7782,-70.892,5.097,method_Rynearson,a,>20,1.796,0.46,3,LTER,L11,0.15
EN627,26,11,2019-02-04T13:25:03Z,39.7782,-70.892,5.097,method_Rynearson,b,>20,NaN,NaN,4,LTER,L11,0.15
EN627,26,11,2019-02-04T13:25:03Z,39.7782,-70.892,5.097,method_Rynearson,a,>5,1.849,0.495,1,LTER,L11,0.15
EN627,26,11,2019-02-04T13:25:03Z,39.7782,-70.892,5.097,method_Rynearson,b,>5,2.039,0.405,1,LTER,L11,0.15
EN627,29,1,2019-02-05T02:55:36Z,39.7762,-70.5227,500.183,method_Sosik,a,>0,0.009,0.026,1,LTER,u11c,6.54
EN627,29,1,2019-02-05T02:55:36Z,39.7762,-70.5227,500.183,method_Sosik,b,>0,0.007,0.033,1,LTER,u11c,6.54
EN627,29,2,2019-02-05T03:03:25Z,39.7772,-70.5233,250.682,method_Sosik,a,>0,0.011,0.023,3,LTER,u11c,6.54
EN627,29,2,2019-02-05T03:03:25Z,39.7772,-70.5233,250.682,method_Sosik,b,>0,0.004,0.041,3,LTER,u11c,6.54
EN627,29,3,2019-02-05T03:07:11Z,39.7776,-70.5237,149.467,method_Sosik,a,>0,0.031,0.064,1,LTER,u11c,6.54
EN627,29,3,2019-02-05T03:07:11Z,39.7776,-70.5237,149.467,method_Sosik,b,>0,0.025,0.077,1,LTER,u11c,6.54
EN627,29,5,2019-02-05T03:10:31Z,39.7779,-70.5241,100.364,method_Sosik,a,>0,0.577,0.248,1,LTER,u11c,6.54
EN627,29,5,2019-02-05T03:10:31Z,39.7779,-70.5241,100.364,method_Sosik,b,>0,0.578,0.272,1,LTER,u11c,6.54
EN627,29,6,2019-02-05T03:13:23Z,39.7781,-70.5245,70.188,method_Sosik,a,>0,0.764,0.354,1,LTER,u11c,6.54
EN627,29,6,2019-02-05T03:13:23Z,39.7781,-70.5245,70.188,method_Sosik,b,>0,0.813,0.274,1,LTER,u11c,6.54
EN627,29,6,2019-02-05T03:13:23Z,39.7781,-70.5245,70.188,method_Sosik,a,>0&<10,0.181,0.116,1,LTER,u11c,6.54
EN627,29,6,2019-02-05T03:13:23Z,39.7781,-70.5245,70.188,method_Sosik,b,>0&<10,0.178,0.143,1,LTER,u11c,6.54
EN627,29,6,2019-02-05T03:13:23Z,39.7781,-70.5245,70.188,method_Rynearson,a,>20,0.597,0.167,3,LTER,u11c,6.54
EN627,29,6,2019-02-05T03:13:23Z,39.7781,-70.5245,70.188,method_Rynearson,b,>20,0.346,0.067,3,LTER,u11c,6.54
EN627,29,6,2019-02-05T03:13:23Z,39.7781,-70.5245,70.188,method_Rynearson,a,>5,0.277,0.104,1,LTER,u11c,6.54
EN627,29,6,2019-02-05T03:13:23Z,39.7781,-70.5245,70.188,method_Rynearson,b,>5,0.219,0.111,1,LTER,u11c,6.54
EN627,29,8,2019-02-05T03:16:09Z,39.7784,-70.5248,40.126,method_Sosik,a,>0,0.562,0.312,1,LTER,u11c,6.54
EN627,29,8,2019-02-05T03:16:09Z,39.7784,-70.5248,40.126,method_Sosik,b,>0,0.458,0.259,1,LTER,u11c,6.54
EN627,29,8,2019-02-05T03:16:09Z,39.7784,-70.5248,40.126,method_Sosik,a,>0&<10,0.184,0.144,1,LTER,u11c,6.54
EN627,29,8,2019-02-05T03:16:09Z,39.7784,-70.5248,40.126,method_Sosik,b,>0&<10,0.198,0.141,1,LTER,u11c,6.54
EN627,29,8,2019-02-05T03:16:09Z,39.7784,-70.5248,40.126,method_Rynearson,a,>20,0.117,0.086,1,LTER,u11c,6.54
EN627,29,8,2019-02-05T03:16:09Z,39.7784,-70.5248,40.126,method_Rynearson,b,>20,0.191,0.088,1,LTER,u11c,6.54
EN627,29,8,2019-02-05T03:16:09Z,39.7784,-70.5248,40.126,method_Rynearson,a,>5,0.548,0.127,3,LTER,u11c,6.54
EN627,29,8,2019-02-05T03:16:09Z,39.7784,-70.5248,40.126,method_Rynearson,b,>5,0.662,0.214,3,LTER,u11c,6.54
EN627,29,9,2019-02-05T03:18:07Z,39.7785,-70.5251,20.329,method_Sosik,a,>0,0.322,0.24,1,LTER,u11c,6.54
EN627,29,9,2019-02-05T03:18:07Z,39.7785,-70.5251,20.329,method_Sosik,b,>0,0.395,0.282,1,LTER,u11c,6.54
EN627,29,10,2019-02-05T03:20:08Z,39.7787,-70.5254,1.827,method_Sosik,a,>0,0.362,0.228,1,LTER,u11c,6.54
EN627,29,10,2019-02-05T03:20:08Z,39.7787,-70.5254,1.827,method_Sosik,b,>0,0.319,0.228,1,LTER,u11c,6.54
EN627,29,10,2019-02-05T03:20:08Z,39.7787,-70.5254,1.827,method_Sosik,a,>0&<10,0.185,0.131,1,LTER,u11c,6.54
EN627,29,10,2019-02-05T03:20:08Z,39.7787,-70.5254,1.827,method_Sosik,b,>0&<10,0.177,0.13,1,LTER,u11c,6.54
EN627,29,10,2019-02-05T03:20:08Z,39.7787,-70.5254,1.827,method_Rynearson,a,>20,0.083,0.056,1,LTER,u11c,6.54
EN627,29,10,2019-02-05T03:20:08Z,39.7787,-70.5254,1.827,method_Rynearson,b,>20,0.059,0.033,1,LTER,u11c,6.54
EN627,29,10,2019-02-05T03:20:08Z,39.7787,-70.5254,1.827,method_Rynearson,a,>5,0.106,0.07,1,LTER,u11c,6.54
EN627,29,10,2019-02-05T03:20:08Z,39.7787,-70.5254,1.827,method_Rynearson,b,>5,0.144,0.094,1,LTER,u11c,6.54
EN627,30,1-2-3-4,2019-02-05T06:39:33Z,39.7789,-70.886,4.892,method_Menden-Deuer,a,>0,2.248,1.609,1,LTER,L11,0.24
EN627,30,1-2-3-4,2019-02-05T06:39:33Z,39.7789,-70.886,4.892,method_Menden-Deuer,b,>0,2.511,0.904,1,LTER,L11,0.24
EN627,30,1-2-3-4,2019-02-05T06:39:33Z,39.7789,-70.886,4.892,method_Menden-Deuer,c,>0,2.033,1.272,1,LTER,L11,0.24
EN627,30,1-2-3-4,2019-02-05T06:39:33Z,39.7789,-70.886,4.892,method_Menden-Deuer,a,>0&<200,2.248,1.415,1,LTER,L11,0.24
EN627,30,1-2-3-4,2019-02-05T06:39:33Z,39.7789,-70.886,4.892,method_Menden-Deuer,b,>0&<200,2.726,0.744,1,LTER,L11,0.24
EN627,30,1-2-3-4,2019-02-05T06:39:33Z,39.7789,-70.886,4.892,method_Menden-Deuer,c,>0&<200,2.224,1.494,1,LTER,L11,0.24
EN627,45,1,2019-02-06T04:26:37Z,41.3199,-70.5728,14.571,method_Sosik,a,>0,3.272,1.713,3,LTER,MVCO,0.71
EN627,45,1,2019-02-06T04:26:37Z,41.3199,-70.5728,14.571,method_Sosik,b,>0,1.826,0.957,3,LTER,MVCO,0.71
EN627,45,1,2019-02-06T04:26:37Z,41.3199,-70.5728,14.571,method_Sosik,a,>0&<10,0.403,0.311,3,LTER,MVCO,0.71
EN627,45,1,2019-02-06T04:26:37Z,41.3199,-70.5728,14.571,method_Sosik,b,>0&<10,0.308,0.265,3,LTER,MVCO,0.71
EN627,45,1,2019-02-06T04:26:37Z,41.3199,-70.5728,14.571,method_Rynearson,a,>20,1.862,1.084,3,LTER,MVCO,0.71
EN627,45,1,2019-02-06T04:26:37Z,41.3199,-70.5728,14.571,method_Rynearson,b,>20,1.49,0.424,3,LTER,MVCO,0.71
EN627,45,1,2019-02-06T04:26:37Z,41.3199,-70.5728,14.571,method_Rynearson,a,>5,2.818,0.773,3,LTER,MVCO,0.71
EN627,45,1,2019-02-06T04:26:37Z,41.3199,-70.5728,14.571,method_Rynearson,b,>5,2.643,1.476,3,LTER,MVCO,0.71
EN627,45,5,2019-02-06T04:28:43Z,41.3196,-70.5729,8.682,method_Sosik,a,>0,2.131,1.282,1,LTER,MVCO,0.71
EN627,45,5,2019-02-06T04:28:43Z,41.3196,-70.5729,8.682,method_Sosik,b,>0,2.262,1.27,1,LTER,MVCO,0.71
EN627,45,5,2019-02-06T04:28:43Z,41.3196,-70.5729,8.682,method_Sosik,a,>0&<10,0.144,0.147,3,LTER,MVCO,0.71
EN627,45,5,2019-02-06T04:28:43Z,41.3196,-70.5729,8.682,method_Sosik,b,>0&<10,0.256,0.201,3,LTER,MVCO,0.71
EN627,45,5,2019-02-06T04:28:43Z,41.3196,-70.5729,8.682,method_Rynearson,a,>20,NaN,NaN,4,LTER,MVCO,0.71
EN627,45,5,2019-02-06T04:28:43Z,41.3196,-70.5729,8.682,method_Rynearson,b,>20,1.11,0.22,3,LTER,MVCO,0.71
EN627,45,5,2019-02-06T04:28:43Z,41.3196,-70.5729,8.682,method_Rynearson,a,>5,1.709,0.754,1,LTER,MVCO,0.71
EN627,45,5,2019-02-06T04:28:43Z,41.3196,-70.5729,8.682,method_Rynearson,b,>5,1.902,0.863,1,LTER,MVCO,0.71
EN627,45,9,2019-02-06T04:30:46Z,41.3193,-70.5731,2.008,method_Sosik,a,>0,1.841,0.95,1,LTER,MVCO,0.71
EN627,45,9,2019-02-06T04:30:46Z,41.3193,-70.5731,2.008,method_Sosik,b,>0,1.873,1.105,1,LTER,MVCO,0.71
EN627,45,9,2019-02-06T04:30:46Z,41.3193,-70.5731,2.008,method_Sosik,a,>0&<10,0.295,0.259,3,LTER,MVCO,0.71
EN627,45,9,2019-02-06T04:30:46Z,41.3193,-70.5731,2.008,method_Sosik,b,>0&<10,0.391,0.25,3,LTER,MVCO,0.71
EN627,45,9,2019-02-06T04:30:46Z,41.3193,-70.5731,2.008,method_Rynearson,a,>20,1.289,0.293,1,LTER,MVCO,0.71
EN627,45,9,2019-02-06T04:30:46Z,41.3193,-70.5731,2.008,method_Rynearson,b,>20,0.938,0.204,1,LTER,MVCO,0.71
EN627,45,9,2019-02-06T04:30:46Z,41.3193,-70.5731,2.008,method_Rynearson,a,>5,1.272,0.597,1,LTER,MVCO,0.71
EN627,45,9,2019-02-06T04:30:46Z,41.3193,-70.5731,2.008,method_Rynearson,b,>5,1.402,0.678,1,LTER,MVCO,0.71
AR34A,5,7,2019-04-05T16:40:21Z,39.9402,-70.8835,8.687,method_Sosik,a,>0,1.775,0.654,1,OOI,L10,0.03
AR34A,5,8,2019-04-05T16:40:37Z,39.9402,-70.8835,8.939,method_Sosik,a,>0,2.002,0.665,1,OOI,L10,0.03
AR34A,6,5,2019-04-05T23:36:12Z,39.9218,-70.9018,78.614,method_Sosik,a,>0,0.521,0.334,1,OOI,L10,2.56
AR34A,6,6,2019-04-05T23:36:22Z,39.9218,-70.9018,78.453,method_Sosik,a,>0,0.55,0.342,1,OOI,L10,2.56
AR34A,6,7,2019-04-05T23:39:04Z,39.9218,-70.9018,42.887,method_Sosik,a,>0,1.866,0.879,1,OOI,L10,2.56
AR34A,6,8,2019-04-05T23:39:13Z,39.9218,-70.9018,42.792,method_Sosik,a,>0,2.01,0.841,1,OOI,L10,2.56
AR34A,9,5,2019-04-06T15:31:06Z,40.1358,-70.775,42.409,method_Sosik,a,>0,0.943,0.455,1,OOI,L8,0.1
AR34A,9,6,2019-04-06T15:31:15Z,40.1358,-70.775,42.127,method_Sosik,a,>0,0.916,0.561,1,OOI,L8,0.1
AR34A,9,7,2019-04-06T15:33:31Z,40.1358,-70.775,7.763,method_Sosik,a,>0,2.467,0.876,1,OOI,L8,0.1
AR34A,9,8,2019-04-06T15:33:45Z,40.1358,-70.775,7.532,method_Sosik,a,>0,2.402,0.985,1,OOI,L8,0.1
AR34A,10,3,2019-04-06T18:23:37Z,40.3633,-70.8843,42.846,method_Sosik,a,>0,0.657,0.417,1,OOI,L6,0.09
AR34A,10,4,2019-04-06T18:23:53Z,40.3633,-70.8843,42.278,method_Sosik,a,>0,0.642,0.396,1,OOI,L6,0.09
AR34A,10,5,2019-04-06T18:26:07Z,40.3633,-70.8843,22.565,method_Sosik,a,>0,1.366,0.494,1,OOI,L6,0.09
AR34A,10,6,2019-04-06T18:26:16Z,40.3633,-70.8843,22.896,method_Sosik,a,>0,1.365,0.509,1,OOI,L6,0.09
AR34A,10,7,2019-04-06T18:28:13Z,40.3633,-70.8843,7.483,method_Sosik,a,>0,2.427,0.982,1,OOI,L6,0.09
AR34A,10,8,2019-04-06T18:28:35Z,40.3633,-70.8843,7.457,method_Sosik,a,>0,2.574,0.919,1,OOI,L6,0.09
AR34A,11,5,2019-04-07T02:56:23Z,39.923,-70.766,47.13,method_Sosik,a,>0,1.415,0.658,1,OOI,L12,2.04
AR34A,11,6,2019-04-07T02:59:04Z,39.923,-70.766,2.287,method_Sosik,a,>0,2.314,0.779,1,OOI,L12,2.04
AR34A,12,3,2019-04-07T15:13:00Z,40.3637,-70.884,42.039,method_Sosik,a,>0,0.484,0.328,1,OOI,L6,0.07
AR34A,12,4,2019-04-07T15:13:13Z,40.3637,-70.884,41.567,method_Sosik,a,>0,0.493,0.33,1,OOI,L6,0.07
AR34A,12,5,2019-04-07T15:15:28Z,40.3637,-70.884,22.046,method_Sosik,a,>0,1.706,0.709,1,OOI,L6,0.07
